prompt,prompt_len,target
amnesty international has published a report stating that an indian project to sell attack helicopters to myanmar threatens a european union arms embargo against myanmar. | the amnesty international report was titled indian helicopters for myanmar: making a mockery of the eu arms embargo?,52,3.8
"At one of the three sampling sites at Huntington Beach, the bacteria reading came back at 160 on June 16 and at 120 on June 23. | The readings came back at 160 on June 16 and 120 at June 23 at one of three sampling sites at Huntington Beach.",74,3.25
britain has struck an agreement to supply saudi arabia with typhoon jets in a deal worth an estimated 8 billion pounds (about 13.9 billion us dollars). | the uk agreed to supply saudi arabia with typhoon jets in a deal worth an estimated 8 billion pounds (approximately 13.9 billion us dollars) to the uk defense company bae systems.,79,3.2
If you answer yes to  and no to  you are probably straight. | If you answer no to  but yes to  then you are probably straight.,33,3.1
"7 killed, 3 injured in south China road accident | 20 killed, 44 injured in Philippine road accident",26,0.6
Foreign exchange rates in India | Foreign exchange rates in Singapore,12,1.4
"Kerry's plan for restarting talks calls for release of 103 Palestinian inmates | Kerry plan to include prisoner release, settlement freeze",28,3.4
Mel Smith dead at 60 and UK mourns a comedy favourite | Griff Rhys Jones: Mel Smith was 'a force for life',29,2.4
SC dismisses govt's review plea in Vodafone tax case | SC dismisses govt's review petition on Vodafone tax verdict,26,4.4
Egypt: IPI Urges Release of Al Jazeera Journalist Arrested in Berlin | Egypt sentences Al Jazeera journalists to jail,23,1.0
"The festival kicked off yesterday one day after the Competition Commission delivered its final verdict to the Government on the proposed £4.1 billion merger. | The Competition Commission delivered its verdict yesterday on the proposed merger of the two big ITV players, Carlton and Granada.",52,2.818
Thousands of troops to march for Jubilee | Thousands flock to Amsterdam for Queen's Day,18,1.2
"A coalition of campaign groups, including the militant national students body, is backing the protests, which the NLC called in defiance of a court order banning them. | A coalition of campaign groups, including the militant national students body, is backing the action and is mobilising for protests.",58,3.333
It's so stupid that it just has to be true. | It's amusing to think it even might be true.,27,3.0
A man is standing next to a yellow sports car. | A man stands next to a yellow Corvette.,22,4.0
Woman in blue shift dress cutting into food. | A woman in a blue dress cuts a cake.,21,3.8
the united states and other nato members have refused to ratify the amended treaty. | the united states and other nato members have refused to do ratify the updates cfe.,34,3.2
"defense chiefs from estonia, latvia, lithuania, germany, italy, spain and slovakia will sign the agreement to provide staff and funding for the center. | defense chiefs from estonia, latvia, lithuania, germany, italy, spain and slovakia signed the agreement.",63,2.8
A dog is playing in the snow. | A dog is pawing at a fly in the carpet before it.,24,1.6
A man is riding a motorcycle. | A man is riding a horse.,16,1.4
LOL Don't you have to take a test to drive a vehicle in the US? | Is there a test to own a firearm in the US?,32,0.8
estonian officials stated that some of the cyber attacks that caused estonian government websites to shut down temporarily came from computers in the administration of russia including in the office of president vladimir putin. | officials in estonia including prime minister andrus ansip have claimed that some of the cyber attacks came from russian government computers including computers in the office of russian president vladimir putin.,76,3.8
Hospitals and the Red Cross appealed to blood donors yesterday. | The Connecticut Hospital Association joined the Red Cross Monday in calling for more blood donors.,29,3.75
"According to a news release sent by the Terry Schindler-Schiavo Foundation, Florida Speaker Johnnie Byrd will introduce ""Terri's Bill"" during the special session Monday. | Florida's Speaker of the House Johnnie Byrd, is expected to introduce ''Terri's Bill'' during a one-day special session of the state legislature being held today in Tallahassee.",73,3.75
"North Korea Warns Foreigners in South, Advising Evacuation | North Korea warns foreigners in South to evacuate",23,5.0
A woman is tapping her fingers on a table. | A woman is tapping her fingers.,19,4.0
Chinese satellite spots large object in search area | Malaysia: Chinese satellite found object in ocean,18,3.0
Two hikers stand at the top of a snowy mountain. | Two mountain climbers stand on the top of a mountain looking around.,26,3.4
A man is burning a flag. | A man is shooting a gun.,16,0.5
Hollande wins French presidential election | East Timor votes in presidential election,14,1.6
43 killed in bus crash | 15 killed in crash in India,16,1.6
A dog runs through the grass. | a dog runs across the grass.,16,4.8
"The officials did not say whether U.S. forces crossed into Syrian territory and were vague about how the Syrian border guards became involved. | U.S. officials did not say whether American forces, who were acting on intelligence, crossed into Syrian territory and were vague about how the Syrian guards were involved.",62,4.0
Hezbollah targets Qaeda gathering along border with Syria | Belarus tightens security along the border with Ukraine,21,0.0
Drug lord captured by marines in Mexico | Suspected drug lord known as ‘El Taliban’ held in Mexico,22,2.6
I am OK with MEDICAL use! | I AM OK WITH MEDICAL USE!!,16,5.0
Murray ends 77-year wait for British win | Murray wins Wimbledon title ends Britains 77year agony,25,5.0
Strong new quake hits shattered Pak region | Powerful new earthquake hits shattered Pakistan region,16,4.8
A woman is riding a horse. | A woman is riding a donkey.,16,2.8
A cat reclines on an office chair. | A ginger cat sitting on an office chair.,20,3.8
Two children in a field of red flowers. | Two kids are playing in a field of red flowers.,22,4.8
A man is chopping butter into a container. | A woman is cutting shrimps.,17,0.6
"According to market research from The NPD Group, the number of people downloading music dropped from 14.5 million in April to 10.4 million in June. | The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June, according to NPD.",79,3.5
A red double decker bus on a crowded street. | A white bus partially in the snow on a public street.,24,2.0
Sudan Blocks YouTube Over Anti-Islam Film | Pakistan's PM orders YouTube halt over anti-Islam film,22,2.8
Raccoons are eating. | A man is eating.,13,1.5
Black cow walking under trees in pasture. | Cow walking under the tree in a pasture.,19,3.8
A girl is playing a guitar. | A man is playing a guitar.,16,2.8
Four Asian young people sitting in a den or living room. | A girl sitting in a living chair.,22,0.8
The television and desk of hotel room with lamp lighting. | A television and a laptop computer are on in a hotel room.,26,2.6
A man and dog on a rocky seashore. | Man and dog standing on rocks next to water,20,4.8
'Friends of Syria' in Doha talks on arming rebels | Syria talks agree military aid to rebels,21,2.6
and videos Seismic data does not equal duration of collapse. | Seismic data does not equal duration of collapse.,22,4.6
A little girl and a little boy hold hands on a shiny slide. | A little girl in a paisley dress runs across a sandy playground.,29,0.4
Amazon also reported that the New York Attorney General's office had settled civil fraud charges with one of the spoofers it identified. | Amazon and the New York attorney general's office have already settled with one of the alleged e-mail forgers.,53,3.75
"""Certainly what we know suggests that we should take what they're saying very seriously,"" he added. | ""We don't know everything [but] what we know suggests that we should take what they're saying seriously,"" he said.",51,4.25
A man is spraying a fluid from a long hose at the beach. | A guy is sitting on his bike with one wheel in the air.,30,0.6
China yuan strengthens to 6.2689 against USD | China yuan strengthens to new high against USD,23,3.0
"Israel doesn't give a ****, accept it. | That Israel doesn't giva a **** what anybody else thinks.",27,3.4
Russian plane reportedly crashes in Egypt | Pilot killed as US jet crashes in England,16,2.0
Stanford (51-17) and Rice (57-12) will play for the national championship tonight. | Rice (57-12) and Stanford (51-17) will meet in a winner-take-all matchup at 6:05 p.m. Monday.,66,3.5
The woman is dicing onions. | A woman is cutting an onion.,16,4.4
Syria urges refugees to return | Syria's tenuous truce takes hold,15,1.0
Mumbai is 2nd costliest Indian city to live in | Tech capital Bangalore costliest Indian city to live in: Survey,26,1.0
Syria must destroy chemical weapons | Libya ‘destroys last chemical weapons’,16,2.4
bulgaria is located on the southeastern part of the balkan peninsula. | drug-trafficking activity is rampant in the southeastern part of the balkan peninsula.,33,1.0
A man is playing a guitar. | A woman is dancing.,14,0.2
Two dogs play in the grass. | Two dogs are playing in the grass.,17,5.0
A boy with a broken arm is resting in a bed. | A boy with a broken arm is sleeping.,23,4.0
"Among the workers, the researchers found short workers had worse hearing than expected for their age. | ""Short workers had worse hearing than expected by age -- three times more often than taller workers,"" writes Barrenas.",44,3.8
Bryant previously said that hike had a greater impact on demand than officials expected. | Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected.,35,3.5
"Sylvester Stallone's son found dead in Hollywood | Sylvester Stalloneâ€™s son, Sage Stallone, found dead in Hol",29,3.4
Heavy fighting rocks eastern Syria ahead of poll | Heavy fighting rocks eastern Syria - residents,17,3.8
A train is at a train station. | a train in a station.,16,5.0
"Instead, Weida decided that Meester's case on charges of rape, sodomy, indecent assault and providing alcohol to minors should proceed to a court-martial. | Douglas Meester, 20, is charged with rape, sodomy, indecent assault, and providing alcohol to minors.",61,3.25
van der merwe sentenced geiges to a total of 13 years imprisonment. | van der merwe suspended geiges' sentence to 5 years imprisonment.,34,2.6
"china's cabinet the state council announced that it will amend regulations on ""dual-use"" nuclear technology to prevent nuclear terrorism. | amending regulations on dual-use nuclear technology will prevent nuclear terrorism.",41,2.4
And that's why you're yelling at me and refusing to answer my questions? | Still refusing to answer my questions?,27,3.4
The little girl played on the grass with a dog and a ball. | A baby plays with a dog and ball.,25,3.8
A man is cutting a snake to cook. | A woman is cutting meat.,17,2.0
a close up of a small cactus in a pot. | a close up of a woman holding a white puppy.,24,0.8
Moore had no immediate comment Tuesday. | Moore did not have an immediate response Tuesday.,18,4.778
Stock index futures point to lower start | Stock index futures signal early losses,15,4.4
A woman peels shrimp. | A woman is peeling shrimp.,13,5.0
"SARS went on to claim the lives of 44 people in the Toronto area, including two nurses and a doctor. | The virus killed 44 people in the Toronto area, including one doctor and two nurses.",45,3.2
A skateboarder doing a trick on a stone wall. | A skateboarder riding up to a slope.,22,2.2
"This is America, my friends, and it should not happen here,"" he said to loud applause. | ""This is America, my friends, and it should not happen here.""",37,3.25
"Knight agreed to a two-year, $2.38 million contract that included a $300,000 signing bonus. | ESPN reported that Knight's two-year deal is worth $2.38 million, including a $300,000 signing bonus.",63,4.75
Mandela remains in hospital | Mandela remains in 'intensive care',14,3.6
myanmar government has stated myanmar will become opium-free by 2014. | myanmar government stated myanmar is on track to be drug-free by 2014.,42,4.6
A dog is speaking to the camera. | A dog is eating some water melon.,18,0.6
A man is pouring oil into a pan. | A man is pouring oil into a skillet.,20,4.2
"Instead, prosecutors dismissed charges and Rucker left the courtroom a free man. | Instead he left the courtroom a free man after authorities dismissed criminal charges.",31,3.4
"Since early May, the city has received 1,400 reports of dead blue jays and crows, Jayroe said. | Since early May, the city has received 1,400 reports, he said.",48,2.8
God definately does not exist. | God probably does not exist.,14,2.6
Pakistan fighter jets bomb 'Taliban hideouts' | Pakistan wants arms supply to Syrian sides stopped,20,1.6
A wooden bicycle with an awning. | A group of elderly people sitting around a dining table.,20,0.0
The new study does not support your claim. | The physical evidence does not support your claim.,20,2.2
Mugabe declared winner of disputed elections | Zimbabwe: Mugabe declared winner in disputed vote,17,4.0
santos stated colombian police found the evidence in 2 computers discovered with slain rebel leader raul reyes. | francisco santos stated that colombian police found the evidence on two computers discovered with raul reyes.,43,4.0
"Rocks, Tear Gas Fly as Thai Protests Heat Up | Rocks, tear gas fly as Thai protests heat up",23,5.0
Profiles of Kenya's presidential candidates | Italian journalist picked as presidential candidate,15,1.0
A man is cutting tomatoes. | A woman is cutting broccoli.,14,1.5
"One question was whether France, which infuriated Washington by leading the charge against U.N. authorization for the war, would vote ""Yes"" or abstain. | France, which infuriated Washington by leading the charge against U.N. approval for the war, also sought changes.",58,3.0
Heavy Fighting Reported in Syria's Aleppo | Heavy fighting reported in Damascus,15,1.4
If you answer yes to  and no to  you are probably straight. | If you answer no to  but yes to  then you are probably straight.,33,3.1
"""Fairies don't exist"" - fine. | ""Satyrs don't exist"" - fine.",25,1.2
"Track fault disrupts train service between Raffles Place, Marina Bay | Train service disrupted between Raffles Place and Marina Bay",25,4.2
A subway train pulling into the station. | A white train pulling into a station.,18,3.6
Coronation Street's Bill Roache Arrested | Coronation Street stars hail 'amazing' new set,20,1.2
Egypt to hold presidential elections before parliamentary polls | Egypt's interim president swears in new Cabinet,19,1.4
"At least 80 dead in northwest Iran quakes | 180 dead, 1,300 injured in northwest Iran earthquakes",30,2.6
"Mayor Joe T. Parker said late Thursday that the three workers were two men and a woman who were inside the building when the first blast occurred. | The missing workers, two men and a woman, were inside the building when the first blast occurred, Mayor Joe T. Parker said.",58,4.4
'Friends of Syria' in Doha talks on arming rebels | Syria talks agree military aid to rebels,21,2.6
"but okay, ultimate sovereignty? | Thus, ultimate sovereignty.",13,2.2
Protesters gather in Brazil despite concessions | Protests sweep Brazil despite concession,15,5.0
this further aggravated the situation. | north korea should not act further to aggravate the situation.,19,2.0
People are standing on an escalator moving up. | People ride up an escalator.,19,4.6
Blue chips edged lower by midday on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months. | U.S. stocks fell in early morning trade on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months.,66,3.6
Two little girls talk on the telephone. | Two girls talk on the phone.,17,4.5
The British Foreign Office said Monday that coalition authorities in Iraq were pleased that the men were freed. | The British Foreign Office said it had mediated the two men's release.,36,2.6
"A dining table with candles, wine, and a teapot. | A wooden table is set with candles, wine, and a purple plastic bowl.",30,3.0
"the conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe. | the conventional forces in europe treaty was signed by russian and nato members in 1990.",46,2.8
Amazon also reported that the New York Attorney General's office had settled civil fraud charges with one of the spoofers it identified. | Amazon and the New York attorney general's office have already settled with one of the alleged e-mail forgers.,53,3.75
Israel's Peres urges return to peace talks | Gonsalves keeps up pressure on Dom Rep,21,0.2
"Det Chief Insp Norman McKinlay said there was ""evidence a body or bodies have been in this area"". | Detective Chief Inspector Norman McKinlay, leading the investigation, said: ""There is evidence a body or bodies have been in this area.",50,4.5
"Agents found more than 1,000 credit cards and credit card duplicating machines during a search of Ragin's address. | When Ragin's address was raided, authorities found more than 1,000 credit cards and duplicating machines.",56,4.8
The man is playing the guitar. | A man is playing a guitar.,16,4.909
Chinese tourist abducted from Malaysia | China returns 10 children abducted from Vietnam,16,1.4
The man talked on the telephone. | Girls are walking on the stage.,16,0.0
"The third appointment was to a new job, executive vice president and chief staff officer. | Bruce N. Hawthorne, 53, was named executive vice president and chief staff officer.",38,3.25
Queen pays tribute to Nelson Mandela | South Africa's rugby fraternity mourns Mandela,17,1.0
NATO protesters acquitted of terrorism charges | NATO protesters convicted on non-terrorism charges,16,1.6
A man plays a guitar. | A woman is playing guitar.,14,2.0
6.8 quake strikes off Solomon Islands | Magnitude 6.3 quake strikes off Solomon Islands: USGS,22,3.2
A blonde dog is catching a ball in its mouth in the snow. | A little blonde girl is sitting on a green chair.,27,0.0
Vietnam detects signals from missing plane | China expands search area for missing plane,15,2.0
A dog leaping over a hurdle. | A dog leaps over the hurdle.,16,4.8
Narendra Modi pledges tough stand against Pakistan | India’s Modi promises tough stance against Pakistan,20,4.8
Mumbai Indians puts T&T in its place | Indonesians vote for president in tight race,19,0.0
"This is America, my friends, and it should not happen here,"" he said to loud applause. | ""This is America, my friends, and it should not happen here.""",37,3.25
Russian plane reportedly crashes in Egypt | Pilot killed as US jet crashes in England,16,2.0
A man is riding a mechanical bull. | A man rode a mechanical bull.,17,4.0
"Clinton to testify this month on Benghazi attack | Clinton returns to work, plans to testify on Benghazi attack",23,3.8
A dog in in a car. | A dog is biting a mop.,16,1.0
Two reported dead in shooting at Empire State Building in NY | 2 dead in shooting outside Empire State Building,22,4.6
"The Dow Jones industrials climbed more than 140 points to above the 9,000 mark, the first time since December. | The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December.""",54,3.6
"The San Francisco plane crash at a glance | Two dead, 181 hurt in San Francisco air crash",23,1.2
Pena Nieto wins Mexico presidential vote: exit polls | Poll: Putin to win Russia presidential vote,20,0.6
a bus driving in a street. | Red double decker bus driving down street.,17,4.0
A man pours oil into a pot. | A man pours wine in a pot.,18,3.2
There is a small desk and chair in front of the laundry room. | A room with tan walls and a washer and dryer.,27,1.4
"""It's very difficult to do large syndicated loans in Japan,"" where there is a lack of expertise, says one banker. | ""It is very difficult to do large syndicated loans in Japan,"" says one banker.",45,3.8
Mauritanian president shot by army unit | Mauritanian president shot at,16,3.8
"The new servers will run either Linux or the x86 version of Solaris, he said. | The servers can run Solaris x86 operating system or the standard Linux operating system.",38,4.308
A person is slicing an onion. | A solenodon is walking along the ground.,18,0.0
"A Royal Duty is based on his experiences with Diana, Princess of Wales and letters allegedly to and from her. | The royal household was bracing itself for any more revelations in A Royal Duty, based on the former servant’s time with Diana, Princess of Wales.",54,2.75
the center will be operational in august 2008. | the center will formally open in 2009.,27,2.2
Hijacker arrested after plane lands at Geneva Airport | Hijacked aircraft lands in Geneva,17,3.0
"If you leap up to make a hit, you're getting a penalty. | If your stick hits a guy in the face, you're getting a penalty.",35,2.6
A cat is drinking some water. | A truck is going down a hill.,17,0.0
Four foreign soldiers killed in Afghan east | 2 British soldiers killed in Afghan insider attack,18,0.8
The woman droppped eggplant into the pan. | A woman puts chopped eggplant into a skillet.,21,4.0
The man accused of using fake grenades to commandeer a Cuban plane that landed in Key West in April was sentenced Friday to 20 years in prison. | A Cuban architect was sentenced to 20 years in prison Friday for using two fake grenades to hijack a passenger plane from Cuba to Florida in April.,63,4.4
"Bangladesh building collapse death toll hits 540: army | Bangladesh building collapse death toll passes 1,000",26,2.6
France to ban child beauty pageants | Facebook to test mobile payments service,15,0.4
"The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions. | The Dow Jones industrial average .DJI rose 18.25 points, or 0.19 percent, to 9,586.71.",75,2.0
"In a mixture of ancient pagan and modern Christian rites, the villagers have staged a series of ceremonies hoping to erase the misfortunes they believe have kept them poor. | In a mixture of ancient Melanesian pagan and modern Christian ceremonies the people tried again to erase the misfortunes they believe have kept them poor since that long-ago meal.",67,4.0
Tropical Storm Karen targets US Gulf Coast | Tropical Storm Karen weakens as it nears U.S. Gulf Coast,22,2.6
"This is America, my friends, and it should not happen here,"" he said to loud applause. | ""This is America, my friends, and it should not happen here.""",37,3.25
Obama nominates new transportation secretary | Obama To Meet Embattled Veterans Secretary,15,0.2
The man is riding a bike down a dirt hill. | A trick bicyclist grinds down a handrail.,24,1.8
Ernst & Young admitted no wrongdoing with the settlement. | Ernst & Young spokesman Kenneth Kerrigan said the firm admits no wrongdoing.,26,4.0
[Ticker] Fitch upgrades Greek credit rating | Moody's upgrades Greek credit rating,17,3.4
A man and two women smiling at the camera while sitting on a blue sofa. | A man and women smiling at the camera while standing in a kitchen.,32,2.2
Soccer players are kicking a soccer ball into the goal. | A soccer player scores a goal.,20,3.8
Two birds interacting in the grass | Two dogs play with each other outdoors.,16,0.2
Putin claims victory in Russia's presidential election | Putin claims victory in presidential vote,17,4.2
A woman is dicing a potato. | A woman cuts tofu into tiny pieces.,18,1.8
Someone is frying meat. | Someone is playing paino.,13,0.25
"U.S. orders non-essential staff to leave Sudan, Tunisia | US orders non-essential staff to leave Tunisia, Sudan",27,4.0
"""I don't know if the person I'm talking to now may end up being someone else at another time that may not follow the rules,"" Parrish said. | ""I don't know whether the person I'm talking to now may end up being someone else,"" Parrish said.",61,3.4
Car bomb in northern Syria kills at least 12 | Syrian airstrikes kill at least 18 in Aleppo,24,2.0
"I was going to the court believing I could do this, only if I played my best tennis. | ""I was believing that I was confident I could do this, but only in the case I would play my best tennis.",47,4.8
North Korea reportedly test-fires short-range missiles | North Korea launches short-range missiles,19,4.0
A woman in a blue shirt and tan shorts sits at a table. | A smiling young woman in a tourquoise shirt and bandanna poses at table outdoors.,33,3.2
Two dogs are running through a grassy area. | Two dogs running through a grassy field.,19,4.8
"Doha gas blast kills 12, injures dozens | Syria missile kills 26, including 8 kids",24,0.6
A young boy is holding a guitar. | A little boy is playing a guitar.,18,2.75
Some children are raising their hands and clapping. | Three children are playing soccer in the sand.,20,0.2
Red double decker bus taking on passengers. | A red double decker bus is picking up more passengers in a city.,24,4.4
"Smugglers in a van chased down a pickup and SUV carrying other smugglers and illegal immigrants, said Pinal County Sheriff Roger Vanderpool. | People in a van opened fire on a pickup and SUV believed to be transporting illegal immigrants, said Pinal County Sheriff Roger Vanderpool.",57,3.167
Jeff Bezos Bets $250 Million on Reviving Washington Post | Jeff Bezos Pays $250 Million For The Washington Post,27,4.2
That objection was cited by PeopleSoft's board in rejecting Oracle's offer. | PeopleSoft's board has recommended stockholders reject the offer.,31,2.75
Assange appeals extradition to UK's top court | Assange to appeal extradition to UK's top court,23,4.0
"Tuition at four-year private colleges averaged $19,710 this year, up 6 percent from 2002. | For the current academic year, tuition at public colleges averaged $4,694, up almost $600 from the year before.",60,1.5
A woman is cutting scallions. | A woman falls on a sand castle.,17,0.0
"The settlement taking effect this week was reached less than two months after O'Malley took the helm of the nation's fourth-largest archdiocese. | The $85 million agreement was reached in September, less than two months after Archbishop Sean O'Malley took over as leader of the nation's fourth-largest diocese.",67,3.0
"MessageLabs, which runs outsourced e-mail servers for 700,000 customers around the world, said it had filtered out 27,000 infected e-mails in 115 countries as of Thursday morning. | Messagelabs, which runs outsourced e-mail servers for 700,000 customers around the world, has labeled the worm ""high risk"" and reports more than 31,000 infections in 120 countries.",106,2.75
"Mr Alibek said: ""Our outcomes are very encouraging. | ""Our outcomes are very encouraging,"" George Mason researcher Ken Alibek said.",29,3.8
Rebel fighters 'capture' Syrian soldiers | Free Syrian Army captures Syrian officers,15,3.2
"Salafi Islamists, police clash in Tunis - witnesses | Second Islamist hunger striker dies in a Tunisian prison",22,0.6
"Waksal, in a letter to the court, said: ""I tore my family apart. | In seeking leniency, Waksal apologized to the court, his employees and his family.",39,2.0
Man Who Set Himself on Fire on National Mall Dies of Injuries | Man 'who set himself ablaze' on National Mall dies,25,5.0
A woman is playing an electric guitar. | A woman is playing a guitar.,17,3.6
"And yes, Marilyn Monroe is definitely part of the story, titled ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."" | Note the subheading of this terrible parable in the ""American Masters"" series, ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin.""",59,2.6
Hezbollah's Nasrallah warns US over anti-Islam film | Hezbollah calls for more anti-Islam film protests,26,2.8
"Zimmerman replied, ""What are you doing here?"" | Martin said, ""Why are you following me?""",23,0.9
A car is moving through a road. | A car is driving down the road.,18,4.0
"The report was found Oct. 23, tucked inside an old three-ring binder not related to the investigation. | The report was found last week tucked inside a training manual that belonged to Hicks.",42,3.2
300 potential Jimmy Savile victims: police | UK: 300 potential Savile abuse victims emerge,24,3.6
A bear is running from two dogs. | A bear is fighting wolves.,16,1.4
A big green ball knocks a potato over. | A large green ball hits a potato.,19,4.0
Moscow protesters demand Vladimir Putin's resignation | Moscow protest against Vladimir Putin smaller and quieter,18,1.8
Iran nuclear talks expected to resume this week | UK: Iran nuclear talks at a serious point,19,3.0
A man is playing a piano. | A man is playing a guitar.,16,1.778
Puerto Rican arrested for production of child pornography | Indian guru arrested on suspicion of rape,17,0.4
At least 45 killed in Spain train crash | At least 13 killed in triple car bombings in Iraq's Diyala,29,1.0
"The redesigned Finder also features search, coloured labels for customized organization of documents and projects and dynamic browsing of the network for Mac, Windows and UNIX file servers. | It also supports coloured labels to better organise documents, and dynamic browsing of the network for Mac, Windows and Unix file servers.",58,3.0
"Afghans flock to colleges, even as Taliban loom | Afghan District Governor Defects To Taliban",18,0.6
A small white dog and large brown dog play on the grass. | A small light tan dog is running past a large brown dog standing in the grass.,32,3.4
7 dead in Christian school shooting | 5 wounded in Ohio school shooting,15,1.4
11 killed in Chinese police station attack | Eleven killed in China police station attack,17,5.0
A woman is brushing some shrimp. | A woman brushes some shrimp.,15,5.0
I oppose the death penalty. | This is why I support the death penalty.,17,1.0
Man riding a surfboard on a wave. | A man in black on a surfboard riding a wave.,21,4.0
The judge also refused to postpone the trial date of Sept. 29. | Obus also denied a defense motion to postpone the Sept. 29 trial date.,36,3.929
Obama praises U.S.-Latin America trade ties | Obama Secret Service agents sent home,18,0.4
A woman is playing a game with a man. | A man is playing piano.,18,0.6
A steam engine comes down a train track near trees. | A train is at a train station.,21,1.4
"Goa first step in Modis march to Delhi | For first time in history, Technion to teach engineering in Russia",24,0.0
A man is sweeping the floor of a house using a long broom. | The man swept the empty living room.,24,3.333
"China's new stealth frigate commissioned | Belarus, Latvia to set up border commission",17,0.2
Asian markets mixed on China trade data | Asian markets slump on central bank stimulus fears,17,1.4
A woman is swimming in the beach. | A woman splashes around in the ocean's waves.,21,3.2
A cat opens a drawer and climbs inside. | A cat is opening a drawer and climbing inside.,21,5.0
NATO: 5 Americans killed in southern Afghanistan | Roadside bomb kills 3 policemen in southern Afghanistan,21,1.6
A man is fishing in the river. | A man is singing while walking down the sidewalk.,20,0.8
"Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said that scenario is one among many that investigators are considering. | Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said investigators are considering the scenario.",67,4.25
"Five dead, 40 missing in Canada train disaster | 40 still missing in Canadian train wreck",22,3.2
A car is moving through a road. | A car is driving down the road.,18,4.0
A man is playing a guitar. | Someoen is playing guitar.,15,3.6
the soccer player kicked the ball side to side between his legs. | A person is kicking a soccer ball back and forth between his feet.,29,3.4
A black and white horned cow standing in a field. | a black and white cow standing in the field.,23,4.2
"But I would rather be talking about high standards than low standards."" | ""I would rather be talking about positive numbers rather than negative.",28,2.8
India Minister's wife died 'unnatural death' after affair rumours | Minister's wife's death 'unnatural',27,3.8
Death toll in Lebanon bombings rises to 47 | 1 suspect arrested after Lebanon car bombings kill 45,24,2.8
"""But I do question the motives of a deskbound president who assumes the garb of a warrior for the purposes of a speech."" | Byrd, speaking from the Senate floor, said he questioned ""the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech.""",60,3.0
Higher than  per cent but not very high. | Lower than  per cent but not very low.,22,1.0
Bradley Cooper and JJ Abrams in talks about filming a Lance Armstrong biopic | Bradley Cooper in talks to play Lance Armstrong in biopic,27,4.0
"Well, whatever, you are now. | Well, whatever, you're aware of it now.",22,2.2
Advancing issues outnumbered decliners about 8 to 5 on the New York Stock Exchange. | Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange.,42,2.2
"Druce will face murder charges, Conte said. | Conte said Druce will be charged with murder.",22,5.0
A man is pouring chili into a bowl. | A man opens a can and pours the contents into a bowl.,24,2.5
A chicken is pecking at a dead mouse. | A rooster pecks at a dead mouse.,21,3.6
"The national denomination of the Episcopal Church, with 2.3 million members, is the U.S. branch of the 77 million-member Anglican Communion. | The Episcopal Church, with 2.3 million members, is the American branch of the worldwide Anglican Communion, which has 77 million adherents.",66,5.0
"Bush said resistance forces hostile to the U.S. presence ""feel like ... the conditions are such that they can attack us there. | There are some who feel like the conditions are such that they can attack us there.",46,2.75
"If I owe you , dollars, I have a problem. | If I owe you a trillion dollars, you have a problem.",27,2.2
"Another big gainer was Rambus Inc. (nasdaq: RMBS - news - people), which shot 32 percent higher. | Rambus Inc. (nasdaq: RMBS - news - people) shot up 38 percent, making it the biggest percentage gainer on the Nasdaq.",63,3.0
Napolitano elected for second term as Italy president | Italian President Napolitano elected for second term,21,5.0
India bans bulk texts after riots | Tunisia lifts curfew after riots,13,0.8
Iranian President praises nuclear deal | Iran arrests several spies near nuclear plant,14,1.0
"The latest snapshot of the labor markets was slightly better than economists were expecting; they were forecasting claims to fall no lower than 410,000 for last week. | Despite problems in the job market, the latest snapshot of the labor markets was slightly better than economists were expecting.",60,3.4
Militants stage Pakistan jailbreak | Taliban prison break: 250 militants escape after attack on Pakistan jail,23,3.0
"Det Chief Insp Norman McKinlay said there was ""evidence a body or bodies have been in this area"". | Detective Chief Inspector Norman McKinlay, leading the investigation, said: ""There is evidence a body or bodies have been in this area.",50,4.5
A woman cuts up a vegetable. | A woman is slicing egg plant.,16,2.25
Thirty-Seven Dead In Italy Tour Bus Plunge | Thirty Dead In Italian Bus Plunge,19,3.2
Two girls playing with people and flowers behind them. | Two young girls wearing skirts are playing in a garden.,23,3.2
US House Republicans elect Paul Ryan as speaker | US House Republicans eye reluctant Ryan for speaker,18,3.0
A man is playing keyboards. | A man is riding a mechanical bull.,16,1.2
China sets Bo Xilai trial date | China Bo Xilai trial in fourth day,17,3.2
Israelis attack 2 Palestinians in Jerusalem area | Settlers Beat up Palestinian in Jerusalem,18,2.6
Polls open in Russian presidential election | Polls close in Senegal's presidential election,17,1.4
