prompt,prompt_len,target
You've also got to know your values. | Your values on immigration are now more apparent to you.,23,1
"The state of Oaxaca is the fourth most common source of students for Oregon public schools, which suggests a growing trend of indigenous people moving here. | Oregon has banned all foreign children from going to school there.",42,0
Public bathing was a prolonged social event as merchants and senators passed from the calidarium (hot room) to cool down in the tepidarium and frigidarium. | A public bathing experience would often take up to four hours. ,48,1
little place to live you know even just a little room or whatever | A small room sufficient for staying in or the likes of.,27,0
well yeah i know some of those some of those shows are very moving um | A lot of people cry when they watch some of those shows.,30,1
"Today, with their hot summer days, warm waters, abundant beaches, and distinct lifestyle, the Greek islands of the Aegean are among the major tourist playgrounds in the world. | The islands have been popular tourist destinations for about the past 40 years.",52,1
well that's a good way to look at it | Well that's broaching the topic with positivism..,25,0
"Miss Tuppence is right, said Sir James quietly. | Sir James said that Tuppence is always correct. ",26,1
and they had you know i mean it was a chemical handling type | It involved handling chemicals.,20,0
"In addition, other resources within the hierarchy of accounting literature are identified to aid users in accounting for these items. | The other resources discuss terminology used.",31,1
"Steve Forbes intends to advertise on day trading and investment sites, where people who might vote for him are likely to be found. | Steve Forbes' voters are usually on trading and investment sites.",39,0
"Mintz seems puzzled, musing that it wasn't as though he'd said America had no literature. | Mintz was furious and said America had no literature.",36,0
Just because an organization drops off the cover of Vanity Fair or People or the Saturday Evening Post doesn't mean it has ceased to exist. | Organizations usually sponsor magazines to write articles about them.,40,1
"But nearly four decades after the Cuban missile crisis, the world continues to wait, wondering whether a lifting of US trade and tourism sanctions or a change in leadership in Cuba will arrive first. | It has been five decades after the Cuban missile crisis.",50,0
A related change would be to set box rents at what the traffic will bear. | This would also promote more certainty.,25,1
"Porto Santo's airfield (much larger than the one at Madeira before the latter was expanded), lies just below. | Porto Santo's airfield (much larger than the one at Madeira before the latter was expanded), lies just below but is more difficult to land at.",55,1
"Galarraga's home run, originally announced as 573 feet, then revised at the park to 529 feet, is listed at 529 feet by MCI. | The run was hit at Fenway Park.",51,1
The other was Anda. | Anda was the other warrior.,13,1
"Observers said the Y2K bug's threat 1) was averted thanks to diligent preparation; 2) had been exaggerated by greedy programmers so that customers would commission expensive repairs; and 3) won't pass until companies and governments have used their backroom systems, which were not repaired as thoroughly as critical programs. | The Y2K bug was so insignificant that people did not even bother commenting on it. ",87,0
"It can pack a punch, especially when laced with rough brandy, but you can always dilute sangraa with soda water and plenty of ice. | Sangria is very refreshing on a summer's day.",42,1
In front of the house was a baker's van. | The baker's van is at the baker's shop.,27,0
"But the Clinton camp's message was less nuanced and therefore more effective. | The Clinton camp's message was less effective, and more nuanced. ",32,0
"The SAB has noted that the [Harvard Six Cities] study had better monitoring with less measurement error than did most other studies (EPA-SAB-COUNCIL-ADV-99-012, 1999). | The SAB said the study had lower measurement error than most studies because the researcher was very skilled.",68,1
"Our October 2000 legislation gave us additional tools  realign our workforce in light of mission needs and overall budgetary constraints; correct skills imbalances; and reduce high-grade, managerial, or supervisory positions without reducing the overall number of GAO employees. | There was no legislation in October 2000.",65,0
"I threw Daniel out first, hoping he'd be all right. | I hoped Daniel would be safe when he landed.",26,1
"In addition, the lawmakers called for publicizing successful fraud prosecutions and fraud prevention programs to deter benefit fraud. | Lawmakers wanted to make fraud prosecutions more public by showing them on tv.",38,1
"I don't expect today's generation of historians, many of whom opposed Reagan all their lives, to admit their errors. | I don't think that the historians working today will own their mistakes.",43,0
Tripp should have told Ms. | Tripp eventually told Ms.,14,1
Say? Tommy shrugged his shoulders. | You say so? Tommy showed that he did not know anything.,22,1
Each pays tribute to the other in reliefs on the interior walls. | The interior walls are completely blank and have no art.  ,27,0
yeah more or less just whatever it it's really that choice | It not really a choice.,21,0
i i i was amazed too i was really i was really um proud of them though that they stayed out of it but | They wanted to fight.,31,1
"The half-cynical  The joke is on Reagan, because the building belies his rhetoric against big government. | Reagan is against big government when it comes to social programs.",37,1
Suppose that a government decides to provide a subsidy to its breakeven postal service to offset losses on unprofitable routes because it wishes taxpayers and not rate payers to fund the USO. | It isn't fair that tax payers should have to pay for it. ,53,1
you know its also seems to me if someone does it on a volunteer basis then they will probably put a lot more into it than if they were forced um | If someone does is through charitable work they can report it as a tax deduction,48,1
"On clear days, enjoy a view high over the Adriatic and all the way north to the pink-tinged Dolomites. | The Adriatic can be seen in all directions.",36,1
"It was the brainchild of Martin and Tigran Sharkie, Armenian brothers who also created the famous Raffles Hotel in Singapore. | Two Armenian brothers created, then sold, the Raffles Hotel.",41,1
The church is dominated by the massive nave and graceful flying buttresses linking the five chapels to the chancel. | The massive nave is larger than the church itself. ,34,1
"Governments may be wasteful in managing money, but the only evidence GS provides is in the story of Louis XV, who, when accused of spending too much, said, After me, the deluge. | Louis XV died before he could spend any money as king. ",55,0
situation and uh we've just been really thrilled with it too we were what actually we it took us two or three different people to find | We've just been really mad and angry about the situation and it actually took us two or three different people to find. ,56,0
"""Sure, sure, Reese"" The voice was pitched lower this time, but to Drew the tone was more mocking than conciliatory. | Drew was surprised at how deep the voice was and it scared him.",43,1
Richard or Richard Simmons   Sweating to the Oldies | I use the Richard Simmons Sweating to the Oldies tape.,26,0
Abby and Jonathan he he took Abby and Jonathan with him | He took his children Abby and Jonathan to the beach with him,25,1
well it was nice talking to you and good luck with the baby | I want to talk to you again soon.,24,1
"The popular portrayal of bloated plutocrats has changed enormously in the last 150 years, devolving from the 19 th century's ferocious robber barons, to that guy on the Monopoly box who was always chasing his secretary around his desk in New Yorker cartoons, to the addled and ineffectual potbellies of Depression-era screwball comedy. | Plutocrats are generally perceived as bad people.",84,1
"2. Given the magnitude of alcohol problems and the ability of emergency departments to identify patients who might not otherwise seek treatment, funding agencies should give high priority to research on alcohol problems in EDs. | Alcohol causes no problems.",46,0
"With the growth of tourism as a major industry, resort facilities have burgeoned in smaller islands such as Penang, Pangkor, and Langkawi on the west coast of the peninsula, Tioman on the east coast, and around Sabah's offshore nature reserve near Kota Kinabalu. | There are only three islands off the west coast of the country.",73,1
"The Pont de la Concorde, truly the bridge of the French Rev?­o?­lu?­tion, was erected between 1787 and 1790. | The bridge of the French Revolution is called the Pont de la Concorde.",54,0
"Property, plant, and equipment (PP and E) of types that are expensed. | The property, plant, and equipment are added to the expenses.",33,1
we've been in it six years | We have been there for six years.,18,0
Those comments are discussed throughout the preamble to the final rule. | The commentary came from the public.,21,1
yeah do you hear the dogs in the background here okay they're | Are the dogs too loud?,22,1
"These intellectuals form?Υd an underground group known as the  Young Turks,  centred on Salonica, where revolt broke out. | These intellectuals formed an underground group known as the Old Englanders.",42,0
no don't don't that needs the big screen it really and truly does because to get the feeling | That feeling just won't come through on a small screen.,37,1
the computer is the the big advent of that i believe because it they can all hold such large data bases on anybody that all you have to do is touch a button and it appears | Computers have not had a significant impact on this.,48,0
Why had no word of any kind come from him?  | Did he refuse to say anything for some reason?,24,1
information valuable in itself about how completely a program has been implemented. | A program is only as valuable as the information it contains.,27,0
He awoke from a dream of monsters tearing him apart and eating him as he screamed and watched. | He woke up after having a dream about monsters.,31,0
"Last October, in a column that featured selections from some of the predictably misogynist hate mail she has received from both liberals and conservatives, Dowd permitted herself to fantasize about a parallel universe in which she could be a champagne farmer in France in love with a neighboring cognac farmer. | Dowd fantasizes about being a champagne farmer in France in love with a cognac farmer.",78,0
'I think I'm going to try and find the bathroom.' | I'm going to look for the library card. ,28,0
"GAO will distribute its written testimony statement in accordance with the rules of the Senate or House, including the applicable committees' or subcommittees' rules. | GAO will distribute its written testimony statement by hand to all the people of the world",48,1
into the wee hours and uh ran out of firewood so we uh each took turns going out and gathering up big bundles of pine needles and throwing them on the fire and they didn't last very long but they burned hot | The five of us were huddled around the fire all night.,58,1
"Presented at the Conference on Postal and Delivery Economics, The Center for Research in Regulated Industries at Rutgers University, Vancouver, Canada, June 710, 2000 2 The writer is Special Assistant to the Postal Rate Commission, an independent regulatory agency of the United States Government. | The Postal Rate Commission is an internal regulatory agency of the US Government.",75,0
"3 is a little more complicated."" | Something is more complicated than something else.",17,0
Isn't it?  | It is isn't it?,15,0
The article was posted Tuesday evening (Nov. | The drug article debuted on Tuesday evening last week.,21,1
"But in fact the money quickly disappeared, as speculators--certainly including the oligarchs themselves--converted rubles into dollars as fast as the dollars became available. | Dollars were being converted into rubles by the oligarchs themselves.",45,0
boy i was pulled in by my manager and told that you just don't say that you know and it's not applicable to me and i was kind of horrified | My manager told me not to say that kind of thing.,48,0
"But the independent parliament was short-lived against Grattan's opposition, and through bribery and corruption, it voted to dissolve itself in 1800. | The independent parliament still exists today.",42,0
You'll need to walk down a long steep corridor to reach it. | It's very difficult to walk down the corridor because of how steep it is.,34,1
"How you ever had the nerve to play your part as you did I can't think."" She stamped her foot. | ""I did not expect you to play your part at all,"" she said. ",43,0
"yeah restructuring | Yes, reorganizing.",9,0
"Despite being Shikoku island's largest town, Matsuyama is a laid-back place, mainly serving as the shopping center for tourists visiting the hot springs situated 4 km (2. 5 miles) away. | Every tourist that comes to Shikoku island visits Matsuyama and the hot springs.",62,1
been following the Packers ever since uh they won the first two Super Bowls | The Packers have won five Super Bowls since I started supporting them.,29,1
"Most people who patronize the lottery, the track, or the slot machines end up poorer, with nothing to show for the transaction--which is also true of people who eat in restaurants and attend concerts. | The majority of people who live in the city and hope to get rich via gambling don't win anything.",65,1
The COO should be at an organizational level equivalent to the current deputies in major departments and agencies in order to help assure the effectiveness of this position. | The COO is at the same level as the current deputies in all private organizations.,47,1
"To contribute to its strategic goal to restore and maintain the health of the land, BLM set an expectation for senior executives to understand and plan for the condition and use of public lands. | The BLM expects its managers to understand the use of public lands.",51,0
"Another part of the answer--one that Kindleberger suggested two decades ago--is that to introduce global financial markets into a world of merely national monetary authorities is, in a very real sense, to walk a tightrope without a net. | It had been suggested by Kindelberger twenty years ago. ",62,0
"The Gayer-Anderson Museum beside the Ibn Tulun mosque was built as a private residence in 1540 and amalgamated with a neighboring house called the house of the Cretan Woman (Bayt al-Kritliya) dating from 1631. | In 1540, beside the Ibn Tulun mosque, the Gayer-Anderson Museum was built as a private residence, and amalgamated with a neighboring house called the house of the Cretan Woman.",102,0
The vertical structure of REMSAD covers the whole troposphere from the surface up to about 15 km. | The surface area is consistent.,30,1
"But, perhaps Lindsay's biggest contribution to Georgia Legal Services was the inspiration he provided its young lawyers. | Lindsay did not contribute in any way.",31,0
and sometimes i think it too much trying to figure out who's going to get the best headlines and that they'll run a topic into the ground | Too much time is spent trying to figure out the best headlines.,46,0
"A provision written into the bride's dowry granted special favors to British settlers on Madeira; had Charles been more aggressive still, perhaps the Portuguese would have agreed to hand over the island to Britain in its entirety. | A provision gave British settlers special favors when it came to trade.",57,1
"With the adjustments described above now reflected in the current analytical framework, and using the program cost information documented in the CEF study, Table 3 summarizes the incremental program costs that were assumed as necessary to drive the kind of changes in electricity consumption and emissions described in Table 2. Since transportation programs drove a significant part of the CEF expenditures, and since there are fewer years to implement policies, the estimated program expenditures are also smaller compared to the CEF assumptions. | Table 2 contains emission descriptions and also pictures of spongebob.",108,1
"But these actors also convey the sense of an internal furnace of pain and anxiety that gives fevered glow to such minutiae (Ben Brantley, the New York Times ). However, the play itself is found wanting. | Many critics are praising the emotional honesty of the play's cast, but have harsh words for the play's writer and director.",72,1
Behind the Burnt Column rises the Baroque exterior of the Nuruosmaniye Camii (built in 1755). | Nuruosmaniye Camii is situated behind the Burnt Column.  ,43,0
"It always hurts to be constrained, but sometimes it's worth it if your neighbors are constrained too. | It's never worth to be constrained, not even if your neighbors are too.",40,0
i wonder what he'd do if he ever got a hold of him though | I don't wonder at all about what he would do if he met him again.,36,0
but us i mean we still we live more or less like you and our kids are grown up and they're gone so it's just the two of us and uh we tend to go out maybe once a week maybe once every other week something like that but we'll we'll go out for uh | We still have young children living at home.,74,0
right well i you know i'm like i said i'm i'm very much pro testing um and and this is why | I am not protesting.,34,0
"A great king of this line, Amsuvarna (609-621), married his daughter Bhrikuti to the ruler of Tibet, Srongtsen Gampo. | Bhrikuti was noted as a great beauty and died at the age of 47.",58,1
"uh the last movie that i saw i i don't go to that many so i'll just have to talk about the ones that i went to see but uh it was Awakenings with uh Robin Williams and uh Peter DeNiro | The last movie that i saw, since i i don't go to that many so i'll just have to talk about the ones that i went to see, but it was Awakenings with Robin Williams and Peter DeNiro",99,0
"(The deaths are generally caused by the child's impact against the bag, or against the seat on the rebound.) | Kids die most of the time they are in a car accident.",39,1
"(2) outlays for the defense, Social Security, Medicare, and net interest functions; (3) allother receipts and outlays; and (4) the deficit or surplus. | There are a number of outlays to be considered.",51,1
"President Clinton accused the fashion industry of glamorizing heroin . After reading about a photographer who died of a heroin overdose after selling pictures of emaciated, vacant-eyed models, Clinton argued that such images have encouraged young people to take up the habit. | Clinton said the fashion industry made heroin look unattractive.",62,0
"right well the good stuff right | Wrong, I hate that stuff.",15,0
Escalators take you up to the houses of British traders. | Cable cars go to and from the houses of British traders.,26,0
"We identified these organizations by soliciting suggestions from a variety of sources, including our analysts familiar with information-sharing organizations and members of our Executive Council on Information Management and Technology, which is a group of executives with extensive experience in information technology management who advise us on major information management issues affecting federal agencies. | We received suggestions from a variety of professionals.",70,0
Peter Monti agreed with Dunn that measuring treatment fidelity is extremely important. | Monti did not agree with Dunn.,22,0
"We went out through that door, locking both it and that of Mrs. Inglethorp's room as before.  | We kept the door unlocked. ",35,0
The Lake District for Children | There is a lake district for kids.,15,0
now that one i'm not familiar with | I'm not sure I know that one.,21,0
"Was worryin' about wet feet before my boots were in the river again, he confessed. | He admitted to worrying about his wife, who had wet feet.",34,0
of course that's probably a lot easier on TV to figure it out than it is in other things because TV they have a tendency to do a lot of things uh that aren't you know what i mean um predictable exactly but i mean you know the the dinner a dinner theater like this ought to be just wild i don't know | TV is more predictable than dinner theaters because TV producers have to appeal to a huge mass audience. ,91,1
"Woodward does recount the decision-making process of those Republicans who decided not to run. | Woodward interviewed the Republicans who decided not to run, to find out how they made their decisions.",39,1
"I thought so, said Jane thoughtfully. | Jane said that she thought so as well.",19,0
Once he took a year off to sell real  He hated it. | He hated to sell real estate.,23,1
Our work also has shown that the international | Our work does not strive to show that the international...,21,0
"From here, the best idea is to backtrack along the main road towards Funchal, either heading inland to Pa??l da Serra or heading a bit farther east on your way toward Serra de ??gua and Sao Vicente. | Backtracking towards Funchal is not a smart choice, there are lot of dangerous animals on the way.",70,0
uh-huh i believe it | I think that is true.,14,0
"I think this is a bit too optimistic; there are unfortunately many other ways for a global financial system to get into trouble (and the yen, as it happens, is once again dangerously overvalued). | The global financial system is stealing everyone's money and spending it on cactus.",58,0
"Station VII (Jesus falls again): At the intersection of the Via Doloroseand the market street called Souk Khan ez-Zeit is the spot where, according to traditional belief, Jesus fell under the weight of the crosea second time. | Jesus fell again at Station VII, at the intersection of Via Dolores.",64,0
"His evidence was quite unimportant, being a mere repetition of that of his brother.  | His evidence was helpful, being very different from his brother's.",33,0
"His greatest works are of mythological, religious and historic themes. | His greatest works are admired by many across the globe.",25,1
"Ah"" he recognized Tuppence with a smile ""it's you, is it?  | He wasn't sure if it was Tuppence.",34,1
She's All That was made for a $10 million budget and has already grossed nearly $60 million. | She's all that made a big profit. ,38,0
Hungerford thought that work in the ED needed a higher priority and more resources if the field is to move forward. | It had to progress and improve by April 18 2017 as otherwise the company could be in economic trouble.,51,1
Merry Christmas from all of us at | It is December 25.,16,1
"Gods help us, said Adrin again. | Adrin asked the Gods to help them.",20,0
They were going to win!  | They were about to lose.,15,0
"First, one-stop shopping will make access to legal aid and our nation's system of justice easier for Utahns. | One-stop shopping makes accessing legal aid a more complex and tedious process.",42,0
yeah you know uh i don't really exactly remember how much it is i think it's about five hundred limit uh you know it's just uh just one for him to fiddle with | I'm not one hundred percent sure but I think it has a limit of around 500. ,64,0
"He is relocating to his home state of Georgia. | He is moving to Georgia, his home state.",22,0
4) A bill was filed in the House to ban human cloning outright. | A bill was filed by the church to stop human cloning. ,30,1
"Small shrines lead from the hall, honoring local gods, and a temple to Imhotep, the great architect of the pyramids who was deified in the centuries after his death. | Imhotep was deified after his death because constructing the pyramids was such an incredible feat. ",58,1
And this one's not free. | This one is for free. ,17,0
"Those who are not busy manicuring the residential lawns are often to be found working in the lovely Beverly Garden Park, which borders Santa Monica Boulevard for 2 miles (3 km) from Doheny to Wilshire. | Many are working in the Beverly Garden Park. ",55,0
Most shops closed at 6 p.m. weekdays and on Saturday were not open or were open only until noon. | Shops might be open during noon because it is early.,37,1
"Upstairs you know."" | Two floors up.",10,1
"uh-huh sure if you had to have a drug test yeah | Sure, if you had a drug test and failed you would be mad.",30,0
"6 When an assessment of internal control is called for, the work of the internal auditors can be used to help provide reasonable assurance that internal controls are functioning properly and to prevent duplication of effort. | Assessments of internal control is no longer allowed to be called for.",53,0
Advertising Gets Political | Political advertising is the best way to get your message to the people.,19,1
to add a deduction for household members who make legally obligated child support payments to or for an individual living outside of the household. | Add deductions for household members who make legally obligated child support payments and donate monthly to charity.,45,1
"Sadly, he became mentally unstable in his later life and died a broken man. | He was quite happy with himself later in life.",28,0
boy that's scary isn't it | It's scary to go down the rapids.,21,1
"Kimberly is worried that her husband, who had a stroke in 1985, will be found dead of a heart attack while in bed with one of those bimbos, the Globe claims. | Kimberly is glad her husband is in perfect health and has no chance of a heart attack while in bed with multiple bimbos.",67,0
because uh that's i think that's where our real you know the real problem with government is not is not what the not what the government's doing but where it's spending its money it's it's encouraging people to to uh not do as well as they can you know uh not have as much output and all that you're paying people not to work and you're paying people to have more kids and you know like you said you know more kids you have the more dependents you have you know the allowances you get and uh the more you have the more uh aid for dependent childre n you can get and all of these things go into it so | The real problem with the government is where it's spending its money.,155,0
More practical but quite decorative are bamboo and rattan Baskets and mats woven from nipa palm leaves. | Palm leaves are a strong material for creating mats.,31,1
well she might have been the cause of it | Does anybody know if she was the cause?,20,1
it crosses into both of them well it's real pretty it's like a swamp you know with all the Spanish moss on the trees it's really it's eerie       yeah | The Spanish moss is on all of the trees.,50,1
"Welcoming the decision in an editorial, the paper said it creates a  No dictator or tyrant may cite national sovereignty to claim impunity from justice. | Dictators may claim national sovereignty to avoid justice.",41,0
"The cover story asserts that Dan Quayle is a seasoned, ideologically consistent, genuinely religious candidate who could restitch the Reagan coalition of economic and social conservatives. | Dan Quayle was considered to be a genuinely religious candidate.",46,0
"View the lake from the uppermost of the ten terraces, by the unicorn statue that is the Borromeo family emblem. | You should observe the lake from the highest terrace near the unicorn statue.",39,0
"Of course this kind of demand-side thinking is extremely out of fashion. | Some people still do, but most don't use this demand-side thinking.",34,1
that's the whole system though isn't it | The slow processing of paperwork shows how terrible the entire IRS is.,26,1
Even Adrin had picked it up by now. | Adrin picked up the sword.,19,1
"Analysts see this as a milestone in the publishing industry's descent into the madness of superstar free agency , which has already overtaken Hollywood, CEO compensation, and professional sports. | The one area not affected by superstar free agency has been professional sports.",50,0
His rapier had disappeared until Barik turned and Ca'daan saw the shining silver hilt protruding out of Barik's chest. | Barik was safe!,34,0
No foresight!  | Yes to foresight.,10,0
It examines the attainment of design and manufacturing knowledge and its use at critical junctures to make decisions about weapon systems' readiness to move forward in the acquisition process. | It tries to predict who might have access to dangerous weapons.,47,1
They walked in silence to the creek. | They told stories as they walked to the creek.,20,0
"The idea of a nation of stockholders is appealing but, in practice, the plants' old Soviet-style managers gained control. | Having a nation of stockholders would be good.",36,0
Prohibitions or restrictions on borrowing or other forms of pre-retirement distributions could limit the ability of some households to reduce their other saving in response to individual accounts. | If households cannot borrow against retirement distributions early they may save less in retirement accounts.,50,0
"They do not, they say, value a stock by looking at future earnings. | They believe that a stock is only as good as its earning potentials.",32,0
"There is such a person, then?  | Is this person in the country?",18,1
Edinburgh Zoo has a penguin parade every day during the summer. | Penguins can be seen at the Edinburgh Zoo in summer.,25,0
"The Museum of Cetemporary Art, known as MOCA (250 S. Grand Ave. ), is one of Los Angeles's most exciting museums, presenting major contemporary shows and a rotating permanent collection by such artists as Piet Mondrian, Mark Rothko, and Franz Kline. | The museum currently has free admission but that is set to change.",72,1
The best way to enter the Cityel of David is through the ceremonial gate built by Suleiman the Magnificent in 1531 1532. | There is only one path and entrance to the Cityel of David.,49,0
"Several 2002 TIG awards, now well underway, targeted intake systems. | Tig awards are important ",24,1
"Begun in 1525 (but not consecrated until 1768), this is the last of the great Spanish Gothic cathedrals and possibly the last Gothic church in Europe. | This is the last of the Spanish Gothic Cathedrals, a disappointing end sadly.",57,1
well December seventy two was when uh we bombed North Vietnam and and they released the prisoners in early seventy three so that that time frame | The prisoners were released in direct response to the bombings.,39,1
"okay Dee are you familiar with the Latin American policies of late | You're aware of the recent policies in Latin America, right Dee?",29,1
And yet...they looked at me with awe. | With awe is how they looked at me. ,22,0
That boy needs an editor. | That boy's work is perfect.,16,0
Casually elegant dining outdoors with an ocean view. | The outdoor dining is very relaxing with some great music being played.,25,1
Tudjman has suppressed independent media and used his control of state television like a club. | His control over state television allowed for world domination.,30,1
"The temple stones were then dismantled and moved into place within this hill recreating the old site exactly, including leaving old fallen pieces on the ground in the place where they were originally excavated. | It took 3 days to construct the temple. ",50,1
The Right Bank still conjures up an image of solid bourgeois respectability. | An image of bourgeois respectability is conjured up by The Right Bank.,32,0
Bush spends a full chapter attempting to defuse a potential Democratic issue by explaining why he vetoed an HMO reform bill in Texas. | Bush felt no need to explain his decision to veto the HMO reform bill in Texas.,45,0
"The city is not merely beautiful coastlines, hit TV shows, opulent mansions in the hills, and the latest in celebrity gossip. | There is more to the city than TV shows, big houses and celebrities.",43,0
and less than that in local elections and do you think that's a problem and do you have any or do we can we can come come up with any solutions for that so if you're ready we'll start | Is that something you would like to work on fixing with your local government?,62,1
talked a lot we didn't actually do anything | We did not do anything else apart from talking.,23,0
"They stated that, in accordance with the Department's practice, publication of section 605(b) certifications in the Federal Register is treated as providing notice to SBA. | The Department's practice was not up to date yet still had to be followed.",55,1
"One must turn to the informative catalog, by guest curator Richard Kendall, to learn something of this unsavory episode in Degas' life, a further lesson that avant-garde art and retrograde politics often coexist. | Backwards politics and avant-garde art often exist in symbiosis. ",60,0
"Deseg students bused from the inner-city find class differences harder to bridge than racial ones. | Students, regardless of the school they go to, find each possible difference the same difficulty to deal with. ",44,0
"Except for the creation of worksharing discounts and Express Mail, the basic product line of the Postal Service was inherited from Congress at the time of Postal reorganization in 1970. | Postal Service purchased all of its product line.",49,0
"Finally, to simulate the effects of allowance updating, the value of reallocated allowances can be calculated and subtracted from each unit's cost of generation - thereby inducing each unit to change its profit-maximizing level of generation in response to a given set of fuel, allowance, and electricity prices. | Value of reallocated allowances can be calculated and subtracted from each unit's cost/",78,0
"The opera hat is no longer the preserve of the rich; it is, if anything, a cathedral of gay culture. | The opera hat used to be the preserve of the rich.",38,0
I believe not. | There wasn't any reason to think otherwise.,16,1
"yeah i like to sew too but you know if i'm not in the mood to sew i can screw things up like you wouldn't believe | I like to sew, but I don't do a great job if I am not in the mood.",54,0
"The military is (theoretically) a nonpolitical institution, but as soon as the operation went south, the military abandoned its nonpolitical faaade to protect itself. | The military became partisan because it hoped to receive additional funding.",47,1
oh no i'm in i'm in Raleigh North Carolina | I am in North Carolina.,21,0
"Jim is such a giving person, so committed to helping those less fortunate. | He was concerned of the welfare of the poor.",27,0
yeah they really make themselves look bad and i don't know why certain groups are fighting so hard to keep the ten four one | They shouldn't fight so much. ,37,1
"Dublin theater is legendary, and no visitor should miss seeing a performance at the Abbey Theatre or Gate Theatre. | The Gate Theatre is celebrated and ranked number one among most.",35,1
uh-huh uh-huh yeah um i've been lucky well my mom's um parents they're both in their in their uh eighties and i was just home for spring break and my grandma said something to me about she goes well maybe we'll just sell the house she said it's getting too big for us to take care of and i was like no no no stay in the house as long as you can | I was worried about my grandma trying to live on her own.,102,1
"What is it?"" | Should it be?",10,0
"Here we abandon him in the heady presence of treasures laid up on the earth, material wealth in its most concentrated and enduring form. | We abandoned him three days after working with him.",39,1
"Instead of paying $100 for seed that should last 10 years, you pay $10 for new seed each year, which insures you against the possibility of a disastrous and expensive crop loss. | A $100 seed should last 10 years.",58,0
"Yes, sir, I recognized you at once. | As soon as you walked in the store, I recognized you immediately.",26,1
The women were laughing and Czarek said: | The girls were sitting at the dinner table laughing when Czarek said:,27,1
" ""Sits sour all right,""Drew admitted. | ""Feels alright,"" claimed Drew.",19,0
but the same God that can work that miracle also established the laws that said um for certain kinds of sin certain kinds of sins certain kinds of of uh breaking of the law there would be a capital punishment right then it was it was uh almost immediate as soon as as the trial was over then it was stoning we don't have a speedy trial we don't have speedy um punishment and so it kind of loses its meaning if you sit on death row for months and years | The religious laws don't make sense when applied to death row laws.,113,0
A couple whose earnings are roughly equal is better off unmarried than married. | Many couples still get married even if their incomes are roughly equal.,29,1
"That's best for his clients, he says, because most are people with low incomes and a history of legal problems that could prove detrimental if aired in court. | He has become a prominent civil lawyer.",43,1
"The Postal Service has the advantage of being able to deliver these advertisements to all addresses, while newspapers usually (but not always) deliver inserts just to their subscribers. | The Postal Service's resources are much more attractive.",45,1
no no uh i you know i i think the same thing about people like Saddam Hussein | Anyone who commits really bad crimes should be severely punished. ,31,1
Ca'daan still made the trip north to sell salt. | Ca'daan got his salt from mining it.,24,1
What does that matter?  | Why is it significant that he wasn't home?,19,1
"But I dare say you mean it all right. | I dare say you mean it, even though you said you didn't",27,1
"When, under Clinton appointee James Lee Witt, the agency finally earned rave notices for its response to the Great Flood of 1993, only the dullest functionary could have missed the  When you do battle with disaster, no medals are awarded for being stingy. | The Great Flood of 1993 was the biggest disaster in the city's history.",80,1
"In the hot, humid summer months it can feel as if the entire population of Tokyo and Yokohama is here, searching in vain for a vacant patch of sand. | Due to the heat, the high concentration of people on the beach makes it suffocating.",52,1
i would lease a spot a spot on this particular lake here in northern New England and go there every every spring and stay there all summer and it really worked out good for me | I only went to New England a couple of times for business so I never really saw the lake.,57,0
To me!Susan must have pushed his voice into Adrin. | Susan probably pushed his voice into Adrin to prepare for battle.,28,1
"For about 4000 years, the Archaics thrived in a culture that included many signs of early civilization. | The Archaics developed several hand tools for agriculture.",36,1
"However, perhaps the most significant influence on these changes is advancing technology and the increased use of automation. | Automation and technology have no influence over the changes made. ",34,0
" ""We'll have a delivery of remounts to make to the camp about then. | The delivery of remounts was set for the moon. ",34,0
"and it really did seem to be a worthwhile organization but on the other hand i'm not sure what the permanent value of it was i don't know what we got for all the money | On one hand, it seemed to be a worthwhile organization, but on the other hand, I'm not sure what the permanent value of it was, i don't know what we got for all the money.",85,0
"For example, the computer vendor relied on a security manager in each of the organization's four regional business units, while the utility's nine-member central group relied on 48 parttime information security coordinators at various levels within the company. | The vendor didn't need anything from the organization.",63,0
"We're preparing a state tool-kit of various options available, based on the experience of states that already have [loan forgiveness] plans. | The states need to provide us with their experiences.",41,1
"It employs a full- time staff of about 75 lawyers, paralegals, intake specialists, social workers and others. | They are well staffed.",33,1
i just had mine done for the first time last week yeah | I just had it done last week so it will last for awhile. ,29,1
Conferees further noted that possibilities for promotion among women and members of disenfranchised groups must be in place to ensure that diversity goes beyond race. | Racial diversity was addressed but sexual diversity has been ignored by the conferees.,47,0
"And while a few companies--notably IBM--have embraced the technology, others--like Netscape--strongly object to it. | IBM and Netscape have opposing views on the technology.",39,0
"As shown in figure 1.4, earnings from continued employment represent a fourth leg on the retirement-income stool. | Figure 1.4 shows earnings from continued employment.",37,0
This would have strengthened the bonds of lonely and frightened young fighters and stirred their blood before action. | The fighters were very old.,27,0
"At the same time, the governor and his cronies were busily pocketing bribes, as was the custom in the self-financing French colonial service. | Bribing was a common practice in France and its colonies.",46,1
but you know i i i saw i can't figure out what people are doing any more i mean it's getting so bad and i don't think unless that the crime that the laws get to the point where people are afraid to do something because they know they'll be punished you know what i'm saying | It's gotten really bad because there weren't enough laws.,82,1
"There are also cars, scooters, and taxis available for hire. | Cars will be available for hire.",22,1
