prompt,prompt_len,target
"The injured were taken to hospitals in Jefferson City and Columbia , a college town about 30 miles to the north . | The injured were taken to hospitals in Jefferson City and Columbia , about 48km north ; their conditions were not immediately available .",52,0
"A second bomb , evidently carried by the other woman , did not explode ; the authorities detonated the explosives later . | A second bomb , evidently carried by the other woman , did not explode ; the authorities found explosives and detonated them afterward .",50,1
"Boeing shares fell 3.5 percent to close at $ 27.62 on the New York Stock Exchange , while Lockheed slipped 1.4 percent to $ 49.50 . | Boeing shares fell 95 cents , or 3.3 percent , to $ 27.67 at 3 : 30 p.m. in New York Stock Exchange composite trading .",86,0
PBL 's Channel Nine has been billed as Australia 's most popular commercial station after it recently recorded 26 consecutive weeks on top of the ratings . | Channel Nine has been billed as the most popular commercial station after recently recording 26 consecutive weeks on top of the ratings .,59,1
"The league said it is not taking a position on whether Governor Gray Davis should be recalled in the Oct. 7 voting , and will not endorse a replacement candidate . | The group said it is not taking a position on whether Davis should be recalled and will not endorse a replacement candidate .",58,1
"McNair was stopped after a police officer saw his vehicle weaving on a downtown street before pulling into a convenience store , the arrest report said . | McNair was stopped just after midnight by a police officer who reportedly saw his sports utility vehicle weaving on a downtown street .",55,0
"Baer said he had concluded that lawyers for the two victims "" have shown , albeit barely ... that Iraq provided material support to bin Laden and al-Qaeda "" . | Judge Harold Baer concluded Wednesday that lawyers for the two victims "" have shown , albeit barely ... that Iraq provided material support to bin Laden and al-Qaida . """,68,1
"The Standard & Poor 's 500 Index lost 6.77 , or 0.7 percent , to 927.62 as of 10 : 33 a.m. in New York . | The broad Standard & Poor 's 500 Index .SPX shed 0.17 of a point , or just 0.02 percent , to 934 .",92,1
"Obviously , I 've made statements that are ludicrous and crazy and outrageous and all those things , because that 's the way I always was . | "" Obviously , I have made statements that are ludicrous and crazy and outrageous because that 's the way I was . """,55,1
A judge stayed an injunction against RIM that would have prevented it from selling the Blackberry device and services in the United States . | NTP also said it would seek an injunction preventing RIM from selling the BlackBerry in the United States .,45,0
"Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein possessed chemical and biological weapons and was hiding them . | Defense Secretary Donald H. Rumsfeld and others argued that Saddam Hussein ( news - web sites ) possessed chemical , biological and other weapons and was hiding them .",58,1
Schools that fail to meet state goals for three years in a row must offer tutoring in addition to transfers . | Schools that don 't meet the testing goals for two years in a row must offer transfers .,42,0
They are due to appear in the Brisbane Magistrates Court today . | The men will appear in Brisbane Magistrates Court on Monday .,25,1
"Fidelity Investments , the nation 's largest mutual-fund company , said it received a subpoena from New York Attorney General Eliot Spitzer 's office regarding its investigation to potential fund-trading abuses . | Fidelity Investments has received a subpoena from New York Attorney General Eliot Spitzer , who is investigating charges of market-timing and late-day trading in the mutual fund industry .",76,0
"Reuters reported Braun ended June with $ 22,126 in the bank , according to her FEC report , and the Rev. Al Sharpton reported $ 12,061 in the bank . | Former Illinois Sen. Carol Moseley Braun ended June with $ 22,126 in the bank , according to her FEC report .",74,0
""" The death of al-Ghozi signals that terrorists will never get far in the Philippines , "" Arroyo said in a statement on Monday . | "" The death of Ghozi signals that terrorists will never get far in the Philippines , "" President Gloria Arroyo said .",55,1
"The woman was hospitalized June 15 , Kansas health officials said . | Missouri health officials said he had not been hospitalized and is recovering .",29,0
The news sent Cisco shares on a tear in after-hours trading . | Cisco shares gained $ 1.28 in after-hours trading to $ 23.08 .,39,0
"The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada - the FDA 's counterpart in Canada . | The report shows that drugs sold in Canadian pharmacies are manufactured in facilities approved by Health Canada , which serves a similar role as the FDA for the Canadian government .",59,1
"Xerox shares closed at $ 11.45 , up 2 cents on the New York Stock Exchange . | Xerox shares rose 2 cents to close at $ 11.45 on the New York Stock Exchange .",49,1
""" The accuser arrived at the hospital wearing yellow knit panties - with someone else 's semen and sperm in them , not that of Mr. Bryant , "" Mackey hammered triumphantly . | "" The accuser arrived at the hospital wearing panties with someone else 's semen and sperm in them , not that of Mr. Bryant , correct ? """,69,1
"It also named Robert Willumstad chief operating officer , also to take effect by Jan. 1 , 2004 . | Robert B. Willumstad , 57 , Citigroup 's president , was named chief operating officer .",52,0
"The Foreign Office says that Heaton is in detention but has not yet been charged with any offence . | The Foreign Office said Heaton was in Saudi detention but had not been charged , and that consul officials had visited him on Thursday .",46,0
"On Monday , the Dow declined 5.25 , or 0.1 percent , at 8,983.80 , having shed 2.3 percent last week . | In early trading , the Dow Jones industrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points Monday .",88,1
""" This is , I think , a very seminal moment in our agency 's history , "" Mr O 'Keefe said . | "" I think we are at a seminal moment in the history of this agency , "" he said .",47,1
"World Airways Inc. and North American Airlines Inc. also have filed applications seeking authority to provide service to Iraq . | Cargo carriers World Airways Inc. and North American Airlines Inc. have also applied for permission to fly to Baghdad , Mosley said .",49,1
""" PeopleSoft has consistently maintained that the proposed combination of PeopleSoft and Oracle faces substantial regulatory delays and a significant likelihood that the transaction would be prohibited . "" | PeopleSoft has argued that an Oracle takeover would face substantial regulatory delays and a significant likelihood that the transaction would be prohibited .",57,1
"The goal will be to reduce congestion by upgrading road , building tollways , facilitating public transit or any other means to improve mobility . | The money can be used for road upgrades , tollways , public transit or any other means to improve mobility .",50,1
""" We disagree with the judge 's decision on notice for Engine Company 261 , "" said a statement by Michael A. Cardozo , the city 's corporation counsel . | He added that : "" We disagree with the judge 's decision on notice for Engine Company 261 . """,63,1
"Officials with Rescue California , one of the groups leading the recall campaign , called the lawsuit laughable . | The director of Rescue California , the group leading the recall campaign , called the lawsuit "" laughable . """,41,1
"Many conservatives have staunchly opposed condom programs , saying they send the wrong message and encourage and enable teens to have sex before marriage . | Some conservative groups have staunchly opposed such programs , saying they send the wrong message and in effect encourage and enable teens to have sex before marriage .",57,1
The ministers also intend to initiate plans for a national centre for disease control . | The health ministers also announced plans for healthy living and tobacco control strategies .,31,0
Other recall suits are pending in federal court . | There are three suits challenging the recall still pending in federal court .,24,1
"The technology-laced Nasdaq Composite Index .IXIC climbed 19.11 points , or 1.2 percent , to 1,615.02 . | The Standard & Poor 's 500 Index .SPX gained 13.68 points , or 1.42 percent , at 977.27 .",79,0
"In late morning trading , the Dow was up 13.88 , or 0.2 percent , at 9,002.93 , having shed 2.3 percent last week . | In early trading , the Dow Jones industrial average was down 39.94 , or 0.4 percent , at 8,945.50 , having slipped 3.61 points Monday .",92,0
A beauty contest to be held in Italy next week may be the first for pixel-perfect pin-ups . | A new beauty contest kicking off in Italy next week will give pixel-perfect pin-ups the chance to steal sultry Sophia 's sex-symbol status .,55,0
"Ms Pike also said it was not unusual for hospitals to go into deficit , but the Government would ensure they remained viable . | But Ms Pike said it was not unusual for hospitals to go into deficit and promised services would not be curtailed .",48,1
It forecast 445 billion yen in loan-loss charges for the year ending next March . | The bank booked 820 billion yen in loan-loss charges compared with 1.9 trillion yen a year ago .,48,0
"The latest shooting linked to the spree was a November 11 shooting at Hamilton Central Elementary School in Obetz , about 3km from the freeway . | Another shooting linked to the spree occurred Nov. 11 at Hamilton Central Elementary in Obetz , about two miles from the freeway .",60,1
""" We think it 's great news , "" Enron spokesman Eric Thode said . | Enron spokesman Eric Thode declined to comment on the mediation order .",34,0
"Aileen Boyle , a Simon & Schuster spokeswoman , declined to comment on any potential legal action . | Simon & Schuster declined comment on the potential lawsuit and would not confirm the contents of the story .",40,0
"Many of the countries affected , like Colombia and Ecuador , are considered critical to the administration 's efforts to bring stability to the Western Hemisphere . | Many of the affected countries , such as Colombia and Ecuador , are considered critical to the administration 's efforts to bring stability to this hemisphere .",58,1
Lord of the Rings director Peter Jackson and companion Fran Walsh arrive at the 74th Annual Academy Awards . | Lord of the Rings director Peter Jackson and longtime companion Fran Walsh .,37,0
"Some Wall Street experts believe stocks have rallied too far , too quickly , given the muddled economic reports of recent weeks . | Some Wall Street analysts believe stocks have rallied too far , too fast , given the muddled picture of the economy provided by recent data .",53,1
Shinseki retires Wednesday after a 38-year career that included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia . | Shinseki 's career included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia .,54,0
"Investors were askingwhether other banks , some of which are still being audited , could be dealt with in the same way . | Other Japanese banks , some of which are still being audited , could face similar scrutiny .",43,0
Iraq 's economy was ravaged during years of U.N. sanctions over ex-president Saddam Hussein 's 1990 occupation of Kuwait and by the U.S.-led war to oust him which ended in April . | Iraq 's economy was shattered under former president Saddam Hussein and by the U.S.-led war to oust him which ended in April .,77,0
"The nine states are Alaska , Arizona , California , Colorado , Hawaii , Maine , Nevada , Oregon and Washington . | So far , eight states have laws legalizing marijuana for patients with physician recommendations : Alaska , California , Colorado , Hawaii , Maine , Nevada , Oregon and Washington .",56,0
"A second bomb , evidently carried by the other woman , did not explode ; the authorities detonated the explosives later . | A second bomb , evidently carried by the other woman , did not explode ; the authorities found explosives and detonated them afterward .",50,1
"But for more than a century , an untold amount of money intended for some of the nation 's poorest residents was lost , stolen or never collected . | For more than a century , an undetermined amount of money was lost , stolen , or never collected .",52,0
"Mr Annan said terrorism "" will only be defeated if we act to solve the political disputes and long-standing conflicts which generate support for it "" . | Annan said terrorism would only be defeated "" if we act to solve the longstanding conflicts which generate support for it . """,54,1
"Enron 's 401 ( k ) plan covered about 20,000 workers , retirees and beneficiaries . | Enron 's stock comprised as much as 61 % of the workers ' 401 ( k ) portfolios .",55,0
Results from No. 2 U.S. soft drink maker PepsiCo Inc . PEP.N were likely to be in the spotlight . | Results from No. 2 U.S. soft drink maker PepsiCo Inc . ( nyse : PEP - news - people ) were likely to be in the spotlight .,65,1
""" Prospects for the whole Canadian aerospace industry are improving with recent developments contributing to the enhancement of the aircraft financing capability in this country , "" Mr. Tellier said . | "" Prospects for the whole Canadian aerospace industry are improving with recent developments contributing to the enhancement of aircraft financing in this country , "" said Paul Tellier , Bombardier chief executive .",69,1
""" The flu season has had an earlier onset than we 've seen in many years , "" said Julie Gerberding , director of the Centers for Disease Control and Prevention in Atlanta . | We 're seeing some very high levels of widespread flu infections in some places , "" said Dr. Julie Gerberding , director of the federal Centers for Disease Control and Prevention .",73,0
"Hewlett-Packard Co . HPQ.N , the No. 2 computer maker , rose 41 cents , or 2.4 percent , to $ 17.29 . | Hewlett-Packard Co . ( nyse : HPQ - news - people ) , the No. 2 computer maker , rose 41 cents , or 2.4 percent , to $ 17.29 .",90,1
"A three-judge panel of the 11th U.S. Circuit Court of Appeals ruled late Friday that the small size , limited use and secular purpose make the image legitimate . | A three-judge panel of the 8th U.S. Circuit Court of Appeals in St. Louis overturned a ruling issued last year that supported the ordinance .",72,0
That exploit works on unpatched Windows 2000 machines with Service Pack 3 and 4 . | Both Counterpane and iDefense contend that the exploit works effectively against Windows 2000 systems running Service Pack 3 and 4 .,53,1
"The Modesto Bee and NBC were notified their calls had been intercepted , Goold said . | Journalists were not the only people notified that their phone calls had been intercepted .",34,0
The Nets and the Spurs are crossing new frontiers of offensive ineptitude while causing their high-scoring American Basketball Association forefathers to cringe . | The Nets and the San Antonio Spurs are crossing new frontiers of offensive ineptitude while embarrassing their high-scoring ABA forefathers .,54,1
"British ministers have been asked to explain why they gave undue prominence to the claim that Saddam Hussein could deploy chemical or biological weapons "" within 45 minutes "" . | Ahead of the war , Blair cited British intelligence information that Saddam Hussein could deploy deadly chemical and biological weapons within 45 minutes .",60,0
"Bob Schindler : That 's correct , and the strategy behind that is , we wanted to kind of smoke him out , to see where he was coming from . | "" We wanted to kind of smoke him out , to see where he was coming from , "" said Robert Schindler .",57,0
"He said the space program is developing antisatellite weapons and robotic space weapons , but said he did not think that the Shenzhou V had military applications . | He said he did not think that the Shenzhou V launch had military applications , even though the space program is developing antisatellite weapons and robotic space weapons .",63,1
"The federal and local governments remained largely shut down in the aftermath of Hurricane Isabel , as were schools , and much of the region 's transportation network was slowed . | In the aftermath of Hurricane Isabel , federal and local governments remained shut down , as did schools and many businesses .",56,0
"More than 60 suspected cases have been reported in the United States , none of them fatal . | Sixty-five probable cases of SARS have been identified in the United States , along with 255 suspected cases .",46,0
"Mr Howard said he also had faith in the system under which Hicks could be tried . | Mr Howard also said yesterday that Hicks would be fairly treated , saying he had faith in the US justice system .",41,0
"Nick Markakis , a left-hander from Young Harris Junior College in Georgia , went to the Orioles with the seventh pick . | Next , Baltimore took Nick Markakis , a left-handed pitcher and outfielder from Young Harris Junior College in Georgia .",51,1
"In Lytle Creek Canyon , a 4-foot-high mud flow crossed a road , trapping a car . | In Lytle Creek Canyon , the rain caused several mudslides , including a 4-foot-high flow across a road that trapped a car .",55,0
It was expected to raise the $ 90 million McGreevey expected . | The tax is expected to raise $ 90 million .,30,1
"Those involved were allegedly told to never speak of the incident again , according to the letter . | The letter said staff was told to never speak of the incident .",33,1
"Bo Hitchcock , Levin 's attorney , declined to comment Friday . | Hitchcock has declined to comment on the case , as has Levin .",28,0
"Before the blast , Wells told police he had been forced to rob the bank and asked police to help him remove the bomb . | Wells , 46 , said he was forced to rob the bank and asked police to help take the bomb off .",51,1
"During the same quarter last year , EDS declared a profit of $ 354 million , or 72 cents per share . | EDS reported a first-quarter loss of $ 126 million , or 26 cents per share .",52,0
""" We had nothing to do with @ Stake 's internal personnel decision , "" Microsoft spokesman Sean Sundwell said . | "" Microsoft had absolutely nothing to do with AtStake 's internal personnel decision , "" Sundwall said .",46,1
"Prince is replacing Sanford "" Sandy "" Weill , who will remain Citigroup 's chairman . | Prince , who heads Citigroup 's global corporate and investment bank , is replacing Sanford Weill as CEO .",43,0
"The woman felt threatened and went to the magistrate 's office , police said . | The woman reported that she felt threatened and obtained a warrant for Stackhouse 's arrest from the local magistrate 's office .",43,0
The value of the deal has increased since BP first announced it in February . | The value of BP 's investment has risen since the deal was announced in February .,34,1
"They passed through the Lemelson Medical , Educational and Research Foundation Limited Partnership in 2001 to Syndia . | It said the patents were "" allegedly "" assigned to Syndia in 2001 through the Lemelson Medical , Educational and Research Foundation Limited Partnership .",59,1
"He was also expected to visit Yemen and Bahrain during his tour of the region . | Khatami , who arrived in Beirut Monday , was also to visit Syria , Yemen and Bahrain .",37,0
"Florida 's Third District Court of Appeal saidon Wednesdaythe original proceedings were "" irretrievably tainted "" by misconduct by lawyers representing the class . | Florida ’ s Third District Court of Appeal said on Wednesday the original proceedings were “ irretrievably tainted ” by misconduct by attorneys for the class .",60,1
"The broader Standard & Poor 's 500 Index edged up 1.01 points , or 0.1 percent , at 1,012.67 . | But the technology-laced Nasdaq Composite Index was up 5.91 points , or 0.35 percent , at 1,674.35 .",77,0
YES filed suit yesterday in the Supreme Court of New York County in Manhattan . | The suit was filed in the Supreme Court of New York County .,30,1
"Muhammad will stand trial for the Oct. 9 slaying of Dean Harold Meyers , 53 . | Muhammad , 42 , is charged in the Oct. 9 slaying of Dean H. Meyers , 53 , at a gas station in Manassas .",55,0
"Already , the impact of Chinas moves is sending ripples through the region . | Already , China 's moves are sending ripples through the region .",30,1
""" I think the financial diplomacy here of the sort that we are engaged in is the surest course to get the result we want . "" | "" The financial diplomacy we 're engaged in is the surest course to get what we want , "" Mr. Snow said .",56,1
Shares of the Smithfield rose more than 8 percent as the company said it expected the transaction to boost earnings immediately . | Smithfield shares rose more than 8 per cent yesterday as the company said it expected the transaction to boost earnings immediately .,48,1
"He made the same decree in June 2002 , but that measure was limited to the southern city of Arequipa amid fatal protests against the privatization of two power firms . | That measure was limited to the city of Arequipa amid protests , that killed three people , against the sale of two power firms .",64,0
President Bush and top officials in his administration cited the threat from Iraq 's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war . | President George Bush and top administration officials cited the threat from Iraq 's banned weapons programs as the main justification for war .,59,1
"More than 6,000 companies must get shareholders ' approval before granting their executives options and other stock compensation packages , the Securities and Exchange Commission said Monday . | Companies trading on the biggest stock markets must get shareholder approval before granting stock options and other equity compensation under rules cleared yesterday by the Securities and Exchange Commission .",65,1
"Frank Quattrone , the former Credit Suisse First Boston technology investment-banking guru , reportedly pleaded not guilty Tuesday to charges of obstruction of justice and witness tampering . | NEW YORK - ( Dow Jones ) - Former star investment banker Frank Quattrone pleaded not guilty Tuesday to criminal charges of obstruction of justice and witness tampering .",65,1
"No rabies vaccine is available for humans in Zimbabwe and if it was it would be too expensive for most bitten by infected dogs . | Health professionals say there is no rabies vaccine for humans in Zimbabwe and , even if it was available , it is too expensive for most bitten by infected dogs .",58,1
The artists say the plan will harm French culture and punish those who need help most--performers who have a hard time lining up work . | Artists are worried the plan would harm those who need help most - performers who have a difficult time lining up shows .,53,1
"United Nations inspectors have discovered traces of highly enriched uranium near an Iranian nuclear facility , heightening worries that the country may have a secret nuclear weapons program . | NITED NATIONS , Aug. 26 International inspectors have found traces of highly enriched uranium at an Iranian facility , according to a new confidential report distributed today .",64,0
Each count has a maximum penalty of 10 years in prison and $ 1 million fine . | Both executives face up to 10 years in prison and a $ 1 million fine for securities fraud .,44,0
"The yield fell 2 basis points to 1.41 percent , after reaching 1.4 percent on May 8 , the lowest since March 12 . | The yield fell 7 basis points to 3.61 percent , the lowest since March 12 and within 7 basis points of a 45-year low .",74,0
"The seven other nations in the initiative are Britain , Germany , Italy , the Netherlands , Poland , Portugal and Spain . | Other nations involved in the PSI include Germany , Italy , the Netherlands , Poland , Portugal , Spain and Britain .",47,1
"The Communicator can also consolidate e-mail from multiple screen names and other POP and IMAP accounts into a single application . | AOL Communicator can consolidate e-mail from multiple AOL screen names , as well as from other POP and IMAP-based e-mail accounts .",55,1
"Meester , a 20-year-old sophomore , could face life in prison if convicted on charges of rape , forcible sodomy , indecent assault and providing alcohol to minors . | Douglas Meester , 20 , is charged with rape , sodomy , indecent assault , and providing alcohol to minors .",64,0
"Florida 's primary isn 't until March 9 - following 28 other states . | Florida 's primary will be March 9 , after 28 states ' primaries or caucuses .",42,1
"Mel Gibson 's passion-stirring Biblical epic "" The Passion of Christ "" will open in the United States on Feb. 25 - Ash Wednesday on the Roman Catholic calendar . | Mel Gibson is negotiating with Newmarket Films to distribute his embattled Biblical epic "" The Passion of Christ "" in the United States .",64,0
"Charles Howell III picked up some local knowledge a year ago that provided much-needed insight in the opening round of the Memorial Tournament in Dublin , Ohio . | Charles Howell III picked up some local knowledge a year ago that provided some much needed insight in Thursday 's opening round of the Memorial Tournament .",60,1
"A power cut in New York in 1977 left 9 million people without electricity for up to 25 hours . | The outage resurrected memories of other massive power blackouts , including one in 1977 that left about 9 million people without electricity for 25 hours .",63,0
The stock lost about 75 percent of its value after that bombshell and remains 40 percent below pre-disclosure levels . | The stock lost some three quarters of its value after the initial February 24 bombshell disclosure .,49,0
"In the year-ago period , Pearson posted a 26 million pre-tax profit . | A year ago the firm posted a profit of 26 million pounds .",36,1
"He claims it may seem unrealistic only because little effort has been devoted to the concept . | "" This proposal is modest compared with the space programme , and may seem unrealistic only because little effort has been devoted to it .",44,0
Most other potential buyers are interested only in cherry-picking the most attractive assets . | Other potential suitors are not interested in acquiring only the music business .,31,0
"Washington is wary of involvement , given its commitments in Afghanistan and Iraq . | The United States is wary of deep involvement in Liberia given commitments in Afghanistan and Iraq .",33,1
""" Arifin has disclosed to the I.S.D. that he is involved with a group of like-minded individuals in planning terrorist attacks against certain targets in Thailand , "" the statement said . | "" Arifin has disclosed . . . that he is involved with a group of like-minded individuals in planning terrorist attacks against certain targets in Thailand .",72,1
"Authorities in Ohio , Indiana and Michigan have searched for the bodies . | So far , authorities also have searched areas in Pennsylvania , Ohio , Indiana , and Michigan .",33,0
"Congress twice before passed similar restrictions only to see President Bill Clinton veto them . | Congress twice passed similar bills , but then-President Clinton vetoed them both times .",34,1
"Miodrag Zivkovic , of the Liberal Alliance of Montenegro , won 31 percent of the vote , while the independent Dragan Hajdukovic got 4 percent . | A pro-independence radical , Miodrag Zivkovic , of the Liberal Alliance , came in second with 31 percent of the vote .",68,0
"One question was whether France , which infuriated Washington by leading the charge against U.N. authorization for the war , would vote "" Yes "" or abstain . | France , which infuriated Washington by leading the charge against U.N. approval for the war , also sought changes .",58,0
"On Friday , the Food and Drug Administration approved the use of silicone breast implants with conditions . | The drug was approved for use Friday by the Food and Drug Administration .",34,0
"The 244th Engineer Battalion has been clearing rubble , building playgrounds and restoring irrigation in Iraq , the military said . | The battalion has been clearing rubble , building playgrounds and restoring irrigation in Iraq , military officials told The Associated Press .",49,1
"The Dow Jones industrial average < .DJI > rose 98.74 points , or 1.12 percent , to 8,949.00 . | The city index outperformed the Dow Jones industrial average , which rose 2.9 percent during the four-day trading week .",66,0
""" We acted because we saw the evidence in a dramatic new light - through the prism of our experience on 9-11 . "" | "" We acted because we saw the existing evidence in a new light , through the prism of ... Sept . 11th . """,57,1
""" Really , this plan is an insult to working parents throughout New York City , "" Mr. Silver said . | "" His plan is an insult to working parents throughout New York City . """,39,1
"The report cites the marriage of the alleged operational commander of the Bali bombings , Mukhlas , to Farida , a "" highly cosmopolitan and well-educated young woman "" . | The report cites the marriage of the alleged operational commander of the Bali bombings , Mukhlas , as an example of how JI uses marriage to grow .",65,0
""" We are pleased with the judge 's decision and pleased that they accepted our arguments , "" a Merrill spokesman said Tuesday . | "" We 're pleased with the judge 's decision , "" said Mark Herr , spokesman for Merrill Lynch .",49,0
"Italian Prime Minister Silvio Berlusconi , whose country holds the rotating EU presidency , said he was prepared to call another meeting of leaders next month . | Italian Prime Minister Silvio Berlusconi , chairing the summit , said he was prepared to call an extra informal meeting of leaders next month on the constitution if necessary .",62,0
"Shares of Tampa-based Outback Steakhouse Inc. closed at $ 44.50 , up $ 1.78 , or 4.2 percent , on the New York Stock Exchange . | Shares of the Oak Brook , Ill.-based hamburger giant closed at $ 24.60 , up 51 cents , or 2.1 percent , on the New York Stock Exchange .",85,0
"Think Dynamics , which is based in Toronto , will become part of IBM 's Software Group . | The 36 employees at Think Dynamics will remain in Toronto and become IBM employees , Crowe said .",41,0
"The percentage of Americans without health coverage rose from 14.6 to 15.2 . | The percentage of Californians without health insurance was unchanged , the report showed .",38,0
"The 30-year bond US30YT = RR jumped 20 / 32 , taking its yield to 4.14 percent from 4.18 percent . | The 30-year bond US30YT = RR dipped 14 / 32 for a yield of 4.26 percent from 4.23 percent .",81,0
"Holden toured Northmoor , a small town in Platte County , Mo . , where between 25 and 30 homes were either damaged or destroyed . | Mr. Holden toured Northmoor , where between 25 and 30 homes were either damaged or destroyed and the town hall and police station also were damaged .",67,0
Both NASA and Russian space officials said it posed no danger to the crew . | American and Russian space officials stressed there is no immediate danger to the crew or the operation of the orbiting outpost .,39,0
"Justice Anthony M. Kennedy also dissented from the dismissal . | Justices Anthony Kennedy , Sandra Day O 'Connor and Stephen Breyer dissented .",30,0
"The long-running newsmagazine Dateline NBC has been cut from three to two airings per week and is searching for a replacement for retiring co-anchor Jane Pauley . | The long-running newsmagazine Dateline NBC has been cut from three to two airings per week , losing its Tuesday berth .",63,0
"The Republic of Korea was found to lead the way in broadband penetration , with approximately 21 broadband subscribers for every 100 inhabitants . | Not surprisingly , broadband nation Korea leads the way in broadband penetration , with approximately 21 broadband subscribers for every 100 inhabitants .",59,1
""" Approximately 60 per cent of all national advertisers do not yet advertise in Spanish , "" he said . | "" Approximately 60 percent of all national advertisers do not yet advertise in Spanish . """,42,1
"He is accused of obstructing justice , witness tampering and destroying evidence . | Quattrone , 47 , is charged with obstruction of justice and witness tampering .",33,0
"Smackdown , first organized by WWE , registered more than 400,000 voters for the 2000 presidential election . | Since the election , the group has registered more than 400,000 voters .",52,0
Seven people were taken to hospital today after a second derailment on the London Underground in less than 48 hours . | The leader of the country ’ s biggest rail union threatened industrial action today following the second derailment on the London Underground in less than 48 hours .,57,0
"Charles Howell III picked up some local knowledge a year ago that provided much-needed insight in the opening round of the Memorial Tournament in Dublin , Ohio . | Charles Howell III picked up some local knowledge a year ago that provided some much needed insight in Thursday 's opening round of the Memorial Tournament .",60,1
"The institute estimates that last year 15.7 per cent of the average supermarket 's sales and more than half of gross margin went to pay employee costs . | The FMI estimates that last year 15.7 percent of the average supermarket 's sales and more than half of gross margin went to pay employee costs , including wages and benefits .",72,1
"Shares of the company , the second-largest U.S. coal producer behind Peabody Energy Corp. BTU.N , were up more than 3 percent in afternoon trade . | Shares of the company , the second-largest U.S. coal producer behind Peabody Energy Corp. ( BTU ) , were up more than 3 percent at midday .",71,1
"The 244th Engineer Battalion has been clearing rubble , building playgrounds and restoring irrigation in Iraq , the military said . | The battalion has been clearing rubble , building playgrounds and restoring irrigation in Iraq , military officials told The Associated Press .",49,1
"WorldCom 's financial troubles came to light last year and the company subsequently filed for bankruptcy in July , 2002 . | WorldCom 's problems came to light last year , and the company filed for the largest bankruptcy in US history in July 2002 , citing massive accounting irregularities .",64,0
"Minister Saud al-Faisal visit was disclosed Monday by two administration officials who discussed it on condition of not being identified by name . | Minister Saud al-Faisal 's visit was disclosed by two administration officials , who spoke on condition of anonymity .",51,1
"In 1999 , the building 's owners , the Port Authority of New York and New Jersey , issued guidelines to upgrade the fireproofing to a thickness of 1 { inches . | The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1 / 2 inches .",74,0
"Costner plays Charlie Waite , a cowboy with a violent past . | In "" Open Range , "" Costner plays a cowboy who works with cattleman Robert Duvall .",35,0
""" This is very serious , "" said Dr. Julie Gerberding , director of the federal Centers for Disease Control and Prevention . | We 're seeing some very high levels of widespread flu infections in some places , "" said Dr. Julie Gerberding , director of the federal Centers for Disease Control and Prevention .",62,0
""" Now , the other guy , he 's ashamed of his party , "" Street said to crowd laughter . | "" The other guy , he 's ashamed of his party , and I don 't blame him .",45,0
""" Frank Quattrone is innocent , "" Keker said in a statement . | Quattrone lawyer John W. Keker said his client is innocent .",33,1
"One , from a former CIBC executive , described the returns earned by the bank on its Enron deals as "" outrageous . "" | The report quotes extensively from internal e-mails , including one from a former CIBC executive who described the returns earned by the bank on its Enron deals as "" outrageous . """,64,0
A total of 114 soldiers were killed in the active combat phase that began March 20 . | A total of 114 U.S. soldiers were killed between the start of the war March 20 and the end of April .,54,0
Maurice Greene advanced to the semifinals of the 100-meter dash at the World Track and Field Championships . | Rogge was a witness to Drummond 's tantrums Sunday at the World Track and Field Championships .,45,0
"In 1999 , the building 's owners , the Port Authority of New York and New Jersey , issued guidelines to upgrade the fireproofing to a thickness of 1 { inches . | The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1 / 2 inches .",74,0
"The government has chosen three companies to develop plans to protect commercial aircraft from shoulder-fired missile attacks , homeland security officials announced Tuesday . | The Department of Homeland Security announced Tuesday that it has selected three companies to continue research into ways to thwart shoulder-fired missile attacks on U.S. commercial aircraft .",61,1
"A council resolution is considered essential in giving Iraqi or U.S.-controlled entities in Baghdad the legal authority to export oil . | Without an adopted resolution , no Iraqi , U.S. or U.N. entity in Baghdad has the legal authority to export oil .",55,1
"Since December 2002 , Evans has been the vice chair of the U.S. Chief Information Officers Council . | Evans is also the vice-chairman of the Federal Chief Information Officers Council .",42,1
"As temperatures soar above 50 degrees ( 120 Fahrenheit ) , fridges and air conditioners have stuttered to a halt in Basra . | As temperatures soar above 120 Fahrenheit in Basra , fridges and air conditioners have stuttered to a halt .",58,1
"The U.N. nuclear watchdog reprimanded Iran on Thursday for failing to comply with its nuclear safeguards obligations and called on Tehran to unconditionally accept stricter inspections by the agency . | The U.N. atomic watchdog rapped Iran Thursday for failing to comply with nuclear safeguards , issuing a statement Washington said underlined international opposition to Tehran developing any banned weapons .",70,0
"The Metropolitan Transportation Authority was given two weeks to restore the $ 1.50 fare and the old commuter railroad rates , York declared . | The Metropolitan Transportation Authority , which plans to appeal , was given until May 28 to restore the old subway and bus fare and the old commuter railroad rates .",62,0
