prompt,prompt_len,target
"Bartolomé is right, Bayliss. | Without a doubt, Bartolomé is right. ",21,0
"Despite all of this attention, there are weaknesses in what is know about costs. | Some parts of cost are still unknown",25,0
"oh i'm i'm kind of getting that one past me but a good self help book | I read the book because I was needed help, not for curiosity.",36,0
oh well she she doesn't have to worry about public schools yet | Public schools aren't a problem for her yet.,27,1
"Among households making less than $40,000 a year, whites were six times as likely as blacks to have used the Web. | Whites are more likely to have used the web in households of low income.",46,1
Maybe because they're perfectionists or just fucking insane!? Why don't we go ask them!?' | They are easy going and relaxed.,31,0
Tripp should have told Ms. | Ms should have been told by Tripp.,17,1
It seems we can't help ourselves. | Looks like we can not help ourselves.,19,1
"Wait, that's a lie. | That's the truth.",16,0
"It's your fault, the whole thing. | You have caused all the problems.",19,1
they give you shirts right which which you use and then you take back they give you a clean one | They'll give you a shirt for you to use and when you take it back you'll get a clean one. ,48,1
But the Greeks developed few contacts with the interior beyond a little commerce in olives and wine with the Celts of Burgundy. | The Greeks had just a few contacts with the interior and traded just 3% of their products.,46,0
okay and that takes like you know five seconds for the whole play | It takes a few seconds for the entire play.,25,1
"Furthermore, individuals and businesses subject to social insurance taxes are subject to them as a byproduct of their decision to enter covered employment or engage in a covered business, so especially for the major, broad-based social insurance programs--Social Security, Medicare (hospital insurance), and unemployment | As byproducts, individuals and businesses subject to social insurance taxes are subject  to their decision to enter covered employment.  ",80,1
"They never found Vrenna's sword, nor her body. | The body was hidden along with the weapon.",25,0
"The island became a Crown Colony ruled directly from London, and over the next few years there were several reforms to its political and social systems. | There were several changes made to the island's social and political systems as a result of rule from London.",52,1
no her family is in New Hampshire and in New York and in uh in uh oh in in North Carolina | Her family's a little spread out on the East coast.,36,1
right it's it's not a problem either way like i said my only complaint is where they mixed them on the same car | My complaints are too many to count.,37,0
White was altogether too calm. | White was not flustered. ,16,1
"He guided her into an adjoining study, holding a slice of pizza in his free hand, and said, in the warm, caring way she'd always admired, I need someone like you in times like these. | In times like these, I need people that I can trust, that's why I want you.",66,0
"ooh i hate that that's horrible | I dislike that, that is terrible.",18,1
"They are cut from a horseshoe-shaped cliff standing 75 m (252 ft) high above a narrow gorge, which has a small stream running through it. | A small stream runs through the horshoe-shaped cliff where they're cut.",54,1
"If no worksharing discounts were being offered, it is possible that some mailers would still workshare. | Some mailers would still workshare even without being offered discounts.",37,1
"During the 20th century Edinburgh became a European center of learning and culture. | Starting from the 1900s, Edinburgh was a popular spot to get immersed in culture and the arts.  ",44,1
"Brown decided last week to designate some of the money for four legal aid organizations, including the St. Louis-based Legal Services of Eastern Missouri. | Brown will not give any money to Legal Services of Eastern Missouri.",44,0
It depends on how you score it. | The way you score it could affect the outcome. ,21,0
oh it was well they consider it to be the same as cash | The don't consider it the same as debit.,26,0
The drugs play on the inevitable--some say genetic--human desire for youth and immortality. | Humans don't care how old they get.,30,0
The crack in the marble throne came from a British cannonball in 1857. | An American missile hit the marble throne yesterday.,30,0
Soon he felt Adrin's blade slap at his flank or pierce into his arm. | Adrin was skinning him while he was still alive. ,33,0
Likewise with  Most of the 22 million Americans who've tried it have had no trouble walking away from it. | 22 million Americans do not care what they eat.,39,0
"The morning brought a note from Mr. Carter: ""DEAR MISS TUPPENCE, ""You have made a splendid start, and I congratulate you. | ""Your start was a terrible one and I believe you should quit while you are even remotely ahead.""",53,0
"This must be probably the most fascinating book of this summer, and not even probably. | The book has a lot of competition but it is the most fascinating.",33,0
"These are terrible ideas ( to find out why), but without them the notion is simply empty. | These ideas are not good because they have not been thought through.",34,0
"As new statements and interpretations are adopted, the Codification will be updated. | As new statements are adopted, the Codification will be updated.",30,1
The Press were showing in force. | It was annoying to have all the press there.,19,0
"oversees government operations through financial and other management audits to determine whether public funds are being spent efficiently, effectively, and in accordance with applicable laws; | They follow the laws.",36,1
"But if you do, may you be blessed with the wiliness of a fox, the agility of a cat, and the creepy ingenuity of a defense secretary in concocting a dazzling non- It was nobody's fault. | May you not be blessed.",53,0
A Byzantine expedition from Constantinople ousted the Vandals from the Balearics in 534. | Constantinople was given an honorary position in the Balearic government.,35,0
"Jews have lived around the rue des Rosiers for centuries, and the rue Ferdinand Duval was known until 1900 as the rue des Juifs. | For centuries, there have been Jews living near the rue des Rosiers.",48,1
"In 1855 an Englishman discovered the caves, which, being a lava bed, do not have icy limestone stalagmites and stalactites but lava drops that look like thick whirls of chocolate mousse. | An Englishman found the caves in 1855.",58,1
"Cave 9, a sanctuary from the first century b.c. , is smaller than number 10. | Cave 9 is the largest sanctuary, while Number 10 is quite a bit smaller.",44,0
No rest found Ca'daan. | Ca'daan didn't rest. ,18,1
"i i agree that that the communication uh that now that communication has become so much more widespread and you know so worldwide that people are realizing hey we don't have it so good and let's stand up | With the Internet, people can really see where they stand. ",57,0
We could pay our presidents their salaries in land instead of in cash. | We could pay the president a salary.,24,1
and our local HEB stores here i don't know if it's HEB statewide or whatever but they have videos that uh i don't know if they still have them but they were free rental videos that had something to do with the war | Our HEB stores here had free videos about the war.,65,1
In former times it even crosed the old outer boundary of Edinburgh before it reached the palace. | The palace is 5 miles outside of the boundary.,32,0
"The most extreme version of this concept, called group selection, is Gaia, which suggests that all of life cooperates so as to ensure its continued survival. | The most extreme version of this concept is Gaia.",43,1
yeah their very corrupt like the Panamanians Panamanians are were very corrupt | All Panamanians are an example of pure corruption.,29,0
"Then old Sather Karf was dashing out from under the cover of the building, brandishing a pole on which a drop of the sun-stuff was glowing. | Sather left the pole in the building from which hew dashed.",49,0
"That would mark a change from the way money earned through the Interest on Lawyer Trust Account, or IOLTA, is handled. | It would be a noted change in how they receive money through interest.",42,1
"Agency officials designated to be certifying officers (who certify payment) must have certain documents on file with Treasury, must follow Treasury regulations, and can be held legally liable for payments they authorize. | Certain documents for certifying officers should not be necessarily on file with Treasury.",53,0
"they're looking for twenty two thousand dollars for tuition and room and board now | They need twenty two thousand dollars for tuition, room and board",30,1
yeah i meant to ask him the last time i was talking with him if uh if there are any circumstances under which they suspend the normal paperwork for just even a minor wreck because uh numerous times there there have been just a two car or three car incident and he starts his paperwork when you know he's gets there and then by the time they all cleared out and gone he's still sitting there doing paperwork on this deal and i said wonder what those California officers do when they have those you know twenty and thirty car pileups on the highway if it'd take a officers uh you know whole army of officers just to do the paperwork | I meant to ask him last time if they suspend paperwork for even minor wrecks.,146,1
yeah well that's that's yeah that had that had been the thing that had always i mean i i i have always thought about the ozone layer as sort of like a layer and it would move around i didn't know that the hole just stayed there you know i guess i i don't i'm not that much of a meteorologist but uh yeah i was a little surprised at that too because up to that point all i'd heard about was the one over the pole | I always thought the hole in the ozone went away but I learned more about it in class.,121,0
yeah i've got uh an eighty four Chevy van that's uh a one ton van with a camper conversion on it | I have an 84' Chevy van with a camper conversion. ,42,1
This accomplishes several objectives. | This accomplishes a lot of things.,16,1
This should only matter if the person governing is governing over the place where admission to same is the governor's prerogative. | If the governor has power in this situation it matters. ,38,1
and less than that in local elections and do you think that's a problem and do you have any or do we can we can come come up with any solutions for that so if you're ready we'll start | Is that something you would like to work on fixing with your local government?,62,0
"If they do not declare a general strike on the 29th  "" | It depends on whether or not they start a strike on the 29th. ",36,1
"As noted, the REIMS II data was separated by  letters, flats, and small packets. | Data was separated into three different categories.",30,1
"Take, therefore, the talent from him [who had one talent] and give it unto him which hath ten talents, Murdoch read. | Murdoch read, take his single talent and give it to another one who has ten.",46,1
Spring offers the fresh green of grasses in the valley and bracken on the hills. | There is no grass to be seen anywhere.,28,0
"He had discovered that the sky material resisted any sudden stroke, but that other matter could be interpenetrated into it, as the stars were. | He had experimented by giving the sky material sudden strokes.",42,0
The other purpose is cuddling the students. | Cuddling the students is the purpose.,19,1
"At that time, LSC also will notify the relevant state planning bodies of pending service area changes. | LSC will provide notices within thirty days of any pending changes.",35,0
But what is this awesome thing--the charismatic in music? | What is this charismatic characteristic in music?,22,1
"Yet, even if we did believe in the fixity of races, double identity is meaningless unless we also presume that American identity is immutably white. | We do not believe in the fixity of races.",43,1
"Instead of buying a motorcycle or taking up bungee-jumping, the graying Clinton paired off with a 21-year-old to affirm his youth and virility. | The aging Clinton went with a 21 year old instead of other actions such as the purchase of a motorcycle or trying bungee-jumping.",68,1
"This was the site of the White Horse Inn, the main coaching house at the end of the London Edinburgh route. | The White Horse Inn, a coaching house, used to stand on this site.",41,1
DIRECTED FLOWS OF RESOURCES -Expenses to nonfederal entities imposed by federal laws or regulations without providing federal financing. | Resource flow is monitored by the federal government.,34,0
"And that is a real  If Microsoft had, for example, written Windows 95 in a way that made it hard or even impossible for me to use WordPerfect, the Justice Department would have been absolutely justified in calling out the arsonists. | The Justice Department was justified in calling out the people that set the place on fire.",69,0
"Every day except Sunday, at one o'clock in the afternoon, a loud boom splits the air, shattering the calm of visitors yet prompting locals merely to glance at their wristwatches. | Visitors were startled by the loud booms but the locals thought of it as normal.",55,1
"oh well thanks and i guess i we've we've been on long enough so you have a good day all right bye-bye | Thanks, and I think we've been talking long enough, so have a good day! Bye-bye!",53,1
", directed) with care. | They were advised to be careful.",15,1
well she might have been the cause of it | Does anybody know if she was the cause?,20,0
or like what what percent do you then save or something | It's important to put some amount in savings. ,25,0
The walls lined with stone seats thought to have been used by advisers or councilors would have been decorated with red plaster and an ornamental dado. | There are seats that were used by advisers lining the wall.,42,1
He was talking to a woman dressed as a hospital nurse. | He was talking to a male nurse from the local hospital,25,0
"He has lived by his wits as the saying goes.  | He has been living by his arrogance, as the writing goes.",27,0
we tried that last year and but we hadn't lived here in Dallas for you know long enough to to remember that you have to do like um i have this sister who lives in Florida and she plants her garden in January harvest in May | My sister hired a gardener to do her gardening.,60,0
uh-huh yeah we actually our division is corporate wide and we take care of just the Dallas area course we have several plants here but um we do air modeling also | We have several plants in the Dallas area and we also do air modeling.,50,1
yeah i i stutter to think that i may be flying in a seven forty seven with a woman who got on the flight program because she happened to have the right you know the right sex rather than qualifications | I wouldn't feel great about flying with a pilot who got into the flying program based on their sex.,64,1
Discrimination-based advocacy is incorporated in advocate orientation and training sessions. | Advocate training sessions cover the topic of discrimination-based advocacy.,28,1
"Bursa's most famous building is the Yekil Terbe (Green Tomb), which takes its name from the beautiful tiles that cover its walls. | The most famous building in Bursa is the Yekil Terbe.",47,1
"The main square of Segovia, the Plaza Mayor, combines history with real-life bustle. | The plaza Mayor combines history with real-life bustle.",31,1
"They still stand as the Moors described them, with feet in water, heads in the fire of heaven.  | Accurately described by the Moors, they still stand with their feet in the water. ",43,1
yeah well that's very smart yeah me too and good luck how many have you made so far calls | Have you made your quota of calls yet?,32,0
Ca'daan saw Adrin tip his hat. | Adrin tipped his hat.,18,1
right yeah well the the good thing about campus is that we have this uh system that uh uh it's a it's called UAB uh university something or other i don't know and they give out like movies they show movies in the theatre for a dollar |  The good thing about this university is that they give out movies in the theater for a dollar. ,76,1
'I hear you've been enjoying yourself.' | I hear that you've had fun.,21,1
yeah there's a lot of people don't know about it it's put out by Commodore they made the sixty four but this is a machine that they bought from a company that got started up in California | Those machines are very well made but hugely expensive.,55,0
well i really do i um am an accountant and but i work at home | I love doing my accounting work from home.,26,0
The man's face fell from a smile into something more terrible. | The man looked devastated.,21,0
"The King died very young and artisans had only just begun to dig the chambers, so it's small and sparsely decorated. | The chambers was adequately small.",33,0
The utilitarian communal tables and simple decorations offered no distractions from their serious vocation. | The interior and furniture were luxurious in their design.,27,0
"One aid lawyer is available per 11,000 eligible clients compared to one attorney per 375 people in the general population. | For every 11,000 clients that are eligible, there is only one aid lawyer available. ",55,1
" Dave sat up again, examining himself, now that he had more room. | Dave checked himself over. ",23,1
"How should that money be used--on more informal arrangements or on more day-care centers, on stiffer regulations or on other financial incentives to improve quality? | Should the money be used on informal arrangements or more day care or financial incentives? ",50,1
yes and i think that does make a difference because when you do have to be in front of people uh i think you the the tendency there is to wear dresses and suits and and uh more classical style of clothing | You don't care what people think about you.,55,0
"They presented me with a theory of stellar evolution which I had to accept and which is more nearly valid than anything our own astronomy has ever been able to devise, if we except possible lost theories dating from Beforethewars. | They had a good theory that I accepted.",57,1
"A group of gay intellectuals has launched the Independent Gay Forum , which declares itself independent of left-right politics. | The Independent Gay Forum can have members who are not gay.",36,0
"Although the capital was moved to Edirne in 1362, and then to Istanbul, Bursa remained an important town, with a rich legacy of religious architecture the foun?Τer of the Ottoman dynasty and five of his successors are buried here. | The founder of the Ottoman dynasty is buried in Bursa.",66,1
"Look for fine Chinese bronzes, embroidery, lacquerware and porcelain, tomb figures, and wood carvings, among other possibilities. | There are no wood carvings or tomb figures to find.",38,0
8. Discharging a firearm or destructive device (i.e. | Rule 8 includes the discharge of a firearm or destructive device.,29,1
"Why not have a kid out of wedlock, collect your $230 a month in stamps, live with your mom and worry about going to work later? | Aid stamps provide you with $230 a month. ",48,1
Didn't have anythin' to go back to there. | Didn't have anything to return to there.,25,1
"We're preparing a state tool-kit of various options available, based on the experience of states that already have [loan forgiveness] plans. | The states need to provide us with their experiences.",41,0
"It stocks books in English, French, and German (as well as Portuguese). | It has books in different languages available for translation.",28,0
"By reputation, Baldwins play the field, sleeping around Hollywood, then settling down with a beautiful woman. | Baldwins are wild men.",29,1
"The railway builders admitted it might have been safer to dig some tunnels, but they preferred to go round the mountain to allow for a better view of the terraced tea gardens and the valleys plunging down to the Bengal plains. | The railway builders went around mountains to get better views.",56,1
something that i feel is a is a pretty much an invasion of privacy is something that's really so common that it's accepted as the norm now is the open the open office concept | The staff are not happy with this environment.,49,0
"  IPM was a key analytical tool in developing the President's Clear Skies proposal. | IPM vetoed the proposal for improving air quality,",30,0
No one has gone into the house so far. | Everyone is in the house right now. ,21,0
"In order to achieve these goals, LSC is utilizing integrated strategies based in three essential  1) State Planning, 2) Technology, and 3) Program  | LSC utilizes integrated strategies in seventeen areas.",45,0
"Including family should be done carefully and thoughtfully, if at all. | Family should be done recklessly.",21,0
"Also near Kannawa are several hot-spring developments, including attractive open-air rock pools and mineral mud baths with a You've got it? | The area around Kannawa is geologically active.",42,1
"'This is not an easy olive branch for me to extend,' Lincoln said pointedly. | Lincoln said it was easy to have a peace offering.",31,0
"Favorite sons of Besancon include Victor Hugo, 19th-century thinker Pierre-Joseph Proudhon, and Auguste and Louis Lumiyre, inventors of cinematography. | Auguste and Louis Limiyre are the inventors of cinematography.",48,1
"However, little evidence remains of that era some ceramics in the museum, a few fortifications, a network of irrigation ditches. | The ceramics in the museum are worth millions.",35,0
i used to be a big Miami fan when they back in the seventies when they were real good | Miami's always been terrible.,28,0
"Regarding the issue of non-payment for services provided to alcohol-impaired patients, he observed | He did not agree with non-payment services for alcohol-impaired patients. ",38,0
Some want to paint Democrats as soft on defense. | Democrats are sometimes seen as not good about defense.,22,1
kind of sickly kids that has a lot of accidents | The kids are getting the help they need. ,22,0
"So why are students still occupying the campus's major buildings? | The campus's major buildings occupation continues, because the demands have not been met.",32,0
but it but it's always seemed to me that that those people who should be paid the most i think or paid significantly you know significantly more are are teacher types because they sort of hold for of the future in our hands than almost anyone else yet yet i don't think that uh it it it's being done i also i mean in general i think that our educational system is okay but i think we're lacking in some very specific areas | Teachers have the most important jobs ever.,101,0
Slate 's Complete Flytrap Coverage | Slate is covering Flytrap in depth.,17,1
"All roads into Edo, the most famous being the Tokaido Highway, had checkpoints for guns coming in and for wives going out. | Checkpoints were created on all roads leading to Edo.",40,1
Maybe we'll never know what really goes on inside Microsoft. | We might have to keep on guessing about Microsoft internal affairs.,27,1
we don't want to piss them off and have them over produce and then because then our economy would be pretty bad | We don't want to annoy them because they would produce excess.,40,1
"The Department of Work and Income New Zealand (WINZ) is a government agency that aids job seekers, pays income support, and administers superannuation (retirement) payments and student loans and allowances. | The Department of Work and Income New Zealand is an agency that helps job seekers, as well as paying income support, and administering superannuation. ",70,1
But in the world we live in--or at least in the neighborhood I live in--there are so many interchangeable dry cleaners that none of them should be able to get away with exploiting anyone. | There are a large number of dry cleaners in this world.,53,1
"The Henriques and Henriques Vinhos winery, producers of award-winning wines, and shop is located in Camara de Lobos (Sitio de Belum; Tel. 291/941 551) | The award-winning Henriques and Henriques Vinhos winery can be found in Camara de Lobos.",69,1
The rumble of the horses came again. | The horses started making noises again. ,18,1
"These clothes are designed for large-scale factory production, and the chief customer is a bulk buyer. | Orders must be at least 2000 units for the clothes to be produced in the factory.",43,0
"yeah sometimes i'll turn on CNN or something like that in the morning when i if i i get really sick of the radio in the morning because they just they're so obnoxious | When I get sick of the radio in the morning, I'll turn on CNN.",57,1
"i have watched that yeah that's good | The show is interesting, I wish there were more seasons to it.",25,0
"We are accustomed to defending free markets as the guarantors of both liberty and prosperity, but here's a case where liberty and prosperity are at  By forcing people to act against their own self-interest in the short run, governments can make everybody more prosperous in the long run. | Governments can make the economy work for everyone.",69,0
2120  Wrote Night Orders outlining supplemental instructions for the night watches to follow. | There are no supplemental instructions available.,28,0
"The Merchant struggled violently and, of course, quite futilely. | The Merchant had no hope of winning.",23,0
We first present our model for total costs and unit costs. | The model for total costs and unit costs is presented first.,26,1
"well that's funny | Well, I heard it once before.",15,0
"Entire books have been written about the original mosaics on the five domes and the great barrel vaults separating them, dating from the 11th to the 15th centuries. | Books have recorded the mosaics on the five domes.",48,1
He does not recognize quid pro quo politics. | He isn't a fan of politics in general.,22,0
"A third national system grant, earmarked for the Legal Aid Society of Cincinnati, will help grantees with project evaluations. | Project evaluations need help ",30,0
and the people in the city were saying well why should i go do that make the government do that that's not my job | The city people went to the government at once.,38,0
yeah exactly i i um i just went out and got a new VCR yesterday | I got a new VCR to watch some old tapes.,28,0
"An Israeli soldier with a record of mental illness fired into an Arab marketplace in Hebron without provocation, wounding seven civilians. | The shots were fired by an Israeli soldier with mental health illness records.",39,1
"41During the late 1970s and early 1980s, Social Security's expenditures regularly exceeded revenues, causing a rapid decline in the trust fund's balance and raising concerns about the program's solvency. | Social Security regularly spent more than it made in revenue during the early 80s.",71,1
It provides that the Comptroller General shall evaluate the results of a program or activity the Government carries out under existing law. | The Comptroller General controls the Government's actions.,35,0
Therefore the universe has a cause of its existence. | We can conclude that the universe has no cause for its existence.,25,0
Then every share of Daimler-Benz stock sold between 1950 and 1980 sells at a discount reflecting that expectation. | The discounted price is undervalued.,37,0
He said McCain's performance should be judged merely adequate. | The performance of McCain was judged as just okay by him.,26,1
type books which i have use as reference and have been real handy but purely just for enjoyment i i had a major in English and linguistics and so i have have a lot of books in my home that i can read from the classics and i do enjoy those quite a bit and um so i tend to for reading just day to day uh you know i have a particular book i'm looking for or i just enjoy uh you know the newspaper magazine | I use those books for a reference.,99,1
The largest cave is called the Cathedral because of its size and scale. | The biggest cave is dubbed the Cathedral due to its size and scale.,30,1
"Inside the temple is a small birthing chamber or mammisi, where carved reliefs depict Isis holding her new-born son Horus. | There are no carvings inside of the temple. ",38,0
"no i haven't seen anything uh but that doesn't mean that they don't i don't watch much TV but i haven't really seen anything advertised publicly | Although I watch TV, I haven't seen anything.",50,1
He put on his floppy hat over his shaved head and headed out onto the road. | He headed out onto the road wearing a hat.,29,1
at least yeah | Completely,6,0
"Walk through the loggia to find the Church of egios Tatos. | If you walk through the loggia, you'll find yourself at the edge of town, with nothing but countryside beyond.",42,0
"But most critics don't sweat the album's derivative tendencies, pointing out that this kind of music isn't supposed to be blazingly original, it's supposed to be fun. | Since this type of music is meant to be fun, critics don't complain about it being unoriginal.",63,1
fine i'm Callie in Garland | I'm Callie and I'm in Garland.,22,1
"Chandra Mahal, directly south of the observatory, is the Citys Palace, with seven mystically planned courtyards and stories. | Chandra Mahal is somewhat south of the observatory.",37,0
High on a hill above the village is an odd church actually a clockless clock tower standing over a small chapel dedicated to Our Lady of F?¡tima. | An odd church is above the village.,42,1
Many beaches also have water rides in which you sit on or in a rubber shape and are pulled along behind a speed boat. | Lots of beaches have rides where you can be pulled on something behind a speed boat. ,45,1
"Ornithologists, bring your binoculars. | There are lots of birds to be seen.",19,0
boy i was pulled in by my manager and told that you just don't say that you know and it's not applicable to me and i was kind of horrified | My manager told me not to say that kind of thing.,48,1
"In one corner of the square are the Cage, an old prison lockup built in 1806 to house drunken sailors or runaway slaves, and the Ring, the site of the once-regular slave auction. | The Cage and the Ring are found in the square.",57,1
"In response to media inquiries about ongoing work, GAO will provide information only about the objectives, scope, and methodology of an assignment; the names of the requesters; and the expected completion date. | The GAO provides certain and specific types of information in response to the media.",56,1
"It could run on private contributions and, if a state believes it ought to be involved, then through state funds. | They could run solely on contributions from private people.",35,1
"Reading this did make me wish, in hindsight, that ER's biographer were a little less admiringly sober. | ER's biographer was very frank.",33,1
at that time trying to influence the high school kids because uh i'm a retired educator | I still work as an educator.,27,0
But this was not yet the Las Vegas of folklore. | It hadn't become what Vegas is known for now.,25,1
this industry. | The industry,7,1
"What is it, Poirot? I inquired.  | I asked Poirot what it was.",21,1
Jon checked his guns and reset the paper capsules of powder and shot at his sides. | Jon was unarmed.,23,0
"While Byzantine land was being divided, there was no one in control of the seas, so pirates raided towns on many of the islands. | The Byzantine Empire retained control over the seas even while land was being divided.",44,0
But the rising obstructionism does damage government. | The government is untouched by the rising obstructionism.,21,0
Reasons why trauma surgeons fail to screen for alcohol problems. | Alcohol problems are not screened in trauma surgeons.,22,1
"In our modeling, all CBO budget projections were converted from a fiscal year to a calendar year basis. | CBO budget projections are based on the calendar year.",34,1
Wild ones were sometimes trapped by a belled mare staked out to draw them in. | The mare was old.,24,0
Bush spends a full chapter attempting to defuse a potential Democratic issue by explaining why he vetoed an HMO reform bill in Texas. | Bush felt no need to explain his decision to veto the HMO reform bill in Texas.,45,0
"At $120,000 a year for Norquist and $160,000 a year for Downey, it's a cheap lottery ticket. | Norquist and Downey spent thousands of dollars on lottery tickets. ",51,0
"It would allow you to see how closely you line up with the candidate for whom you intend to vote, and thereby tell you whether your attraction is based on a congruence of views or a more ephemeral sense of goodwill. | It helps you discover which candidate aligns most with your views on the environment.",60,0
Pack of fools. | Multiple fools. ,10,1
"There are literally thousands of climbing challenges, from small bouldering routes to towering, experts-only cliffs. | There are over ten-thousand climbing challenges.",32,0
"There is too much flexing of stylistic muscle, says the New Republic 's Robert Alter. | Robert Alter works for the New Republic.",28,1
you know its also seems to me if someone does it on a volunteer basis then they will probably put a lot more into it than if they were forced um | If someone does is through charitable work they can report it as a tax deduction,48,0
"Yes, sir.  | Yes.",9,1
see we we're we have no say so as to where the money goes in the first place that's | We do not have a choice on how to use the money.,38,1
Yet one of the delights of the city is that it is not simply a collection of heartless historic facades. | The city is basically just a heartless collection of historic facades.,35,0
right i don't remember his name um | I don't recall his name.,19,1
"Now they've stopped laughing, but they want to stop it. | They are not laughing anymore, but they still secretly think it's funny.",32,0
"His hand went to his holster, and Drew's fist came down on the Texan's wrist, hard. | Drew hit the Texan's wrist as he went to his holster.",39,1
A small stone tomb in the southeast corner houses the bones of several members of the royal family. | Queen Elizabeth I is interred in a tomb in the southeast corner.,35,0
because uh my father and i in like back in eighty three we went camping uh camping down the Appalachian Trail | The trail was dangerous and infested with bugs.,32,0
speech processing business and have been for a number of years so i was very much interested | I didn't know the business was so popular.,30,0
"you know that's where they that's where they get the the deep-rooted values and and uh and that's about right then you just have to hope and pray that that everything uh works out works out okay | They get the foundational values there, and there is little you can do after that.",64,1
"For example, the state university at one of our case study locations had conducted a study revealing continuing gaps in the stateas ability to recruit and retain IT workers vis-a-vis industry. | Low salaries and few opportunities for advancement keep the best IT workers away from state agencies.",57,0
"Since last week's murder of a New York abortion doctor, Schumer's people have subtly tried to connect the anti-abortion D'Amato with the extremist right-to-lifers. | Extremist right-to-lifers are believed responsible for the killing of a doctor.",60,1
"Otherwise the wisest of the Satheri would spend their remaining time in planning something unthinkable for you.""  Ser Perth nodded vigorous assent. | Otherwise, the Satheri would use the rest of their time to plan something awful for you.",49,1
"The impact of the impassioned performances, aided by stunning costumes and elaborate make-up and masks, can be utterly seductive; many a skeptic has emerged an addict. | Skeptics likely won't be convinced by this performance, it's not very impressive.",56,0
um i don't i don't really know about that uh uh if well uh i think i think it's it's only it only applies to certain a very few types of crimes uh murder and i think kidnapping could carry death penalty as well i'm not sure what how what the range is for uh for the crimes that uh would merit a death penalty | Some crimes merit the death penalty. ,85,1
and uh you'd have these hundred degree days where the humidity was just one hundred percent and it was stifling uh here you in in Dallas in the Dallas area the humidity you get some humid days but it's not nearly as bad you get you get a lot of dry days too | Dallas has 60% dry days and 40% humid days.,76,0
The  Parcells has had the most disciplined teams in the NFL. | They were the most strict team in the football league.,27,1
yeah i know and that's that's what happened to my brother he came to school up here and then when he went down there he was just so bad off you know from not being able to stay up here that | My brother came here for school and ended up staying.,58,0
Representing yourself in court can be a tricky endeavor. | It is hard to represent yourself in court.,22,1
Tuppence shook her head. | Tuppence's head stayed completely still.,19,0
"The Kal stood a head taller than Adrin, thicker, and clearly stronger. | The Kal was taller and stronger.",25,1
"yeah yeah right right right how many hours are you taking | Yeah, tell me how many hours you're taking. ",26,1
and in the summer same thing we get our extension cords running from all these tents but we've got the fans going | We don't use any fans nor do we have any extension cords.,41,0
"In 125 b.c. , the Romans came in force, conquered the  Gallic barbarians,  and set up a fortress at Aquae Sextiae (Aix-en-Provence). | The Romans were more powerful than the Gallics.",54,0
"From the days of the Stuart kings, Scottish jewelry was known for the high quality of its workmanship. | Starting with the Stuarts, Scottish jewelry has long been held in high esteem.",38,1
I sighed.  | I had a sigh.,11,1
My picture was everywhere; all over the walls. | My pictures were all over the walls.,20,1
"Don't wait lunch for him."" | Do not wait on your lunch for him.",19,0
"(If it weren't for gay people, there would be no Lion King --or much else on the all-American cultural front.) | There are no gay people in America.",38,0
"Beginning with 1999 cases, another significant change is the requirement for programs to report all cases eligible for LSC services, regardless of the funding source. | The requirement is in place for programs reporting LSC-eligible cases.",49,1
"Just before tea, I strolled down to tell Poirot of the new disappointment, but found, to my annoyance, that he was once more out.  | I wanted to tell Poirot of the new disappointment, but he was not around.",50,1
Fear of stigmatization gave rise to federal regulations and laws protecting information related to substance abuse. | Federal regulations were written related to substance abuse.,29,1
"If the creators of cartoons are intentionally or unintentionally giving children the idea that gay people are part of the big, happy human family, that's a good thing, not a bad one. | It's a positive thing for cartoons to try and humanize gay families.",56,1
'Especially modern trains.' | Especially old trains.,11,0
"Dublin theater is legendary, and no visitor should miss seeing a performance at the Abbey Theatre or Gate Theatre. | The Gate Theatre is celebrated and ranked number one among most.",35,0
"oh yeah they are um-hum um-hum um-hum | Yes, they are.",20,1
"To hack away at the mayor's reputation, Messinger has recently taken to issuing press releases with headlines like He Just Keeps Lying ... | The headlines of Messinger's press releases were intended to show the mayor in a good light.",49,0
"The Ramban Synagogue on Rehov HaYehudim is the oldest house of worship still standing in the quarter, its site consecrated by Rabbi Moshe Nahmanides when he re-established the Jewish community here in 1267 after the Crusader wars had left Jerusalem depopulated and in ruins. | The Ramban Synagogue is one of the newest buildings in the quarter.",76,0
uh you put your sample under this thing and it looks at it and and uh and determines the and it it's really remarkable uh the problem they had and then they wanted some gray to do the to do the trim | They wanted to paint the trim red and they had no problem with it. ,62,0
3 percent used in our Constant 2000 Saving Rate simulation. | Three percent were used in our Constant 2000 Saving Rate simulation.,33,1
They are not otherwise related to the entity's cost and therefore are not an offset to its gross cost in determining its net cost of operations. | They are not part of the entity's cost and do not affect it,46,1
"uh you know soon next end of next month the pools are open the outdoor pools only open over the summer | Towards the end of next month, the pools will be opening.",36,1
"Haifa's most famous attraction is the splendid golden-domed Baha'i Shrine and Gardens (entrance on Zionism Avenue; Shrine open daily 9:00 a.m. to noon, gardens open daily 8:00 a.m to 5:00 p.m. ), the international headquarters of the 4-million-strong Baha'i faith, which was founded by the Persian holy man, Baha'u'llah (who died in 1892). | Haifa is most famous for its ancient ruins, which encircle the city.",122,0
